date,vw,vw_nz
2023-04-28,0.005535858460103214,0.010876995716027273
2023-05-31,-0.007348442236367958,-0.000554006719883737
2023-06-30,0.04297164499295828,0.031161367078486973
2023-07-31,0.03509416732585211,0.04080692198340424
2023-08-31,-0.03164984443105439,-0.046651855197593725
2023-09-29,-0.018810282097327807,-0.030823419243048773
2023-10-31,-0.04825636483623903,-0.04182391848735324
2023-11-30,0.06894481561735469,0.06945407151478138
2023-12-29,0.050049679789197624,0.058013221227750295
2024-01-31,0.021672805384166913,0.0025891297997125734
2024-02-29,0.02632095108614556,0.0231497634619099
2024-03-29,0.024028225714981345,0.027730700201081995
2024-04-30,-0.0339161457847189,-0.02044128719878269
2024-05-31,0.011583530047137426,0.031009580996609238
2024-06-28,-0.006434992285833734,-0.020421587958350265
2024-07-31,0.04756563171259096,0.04650301743909375
2024-08-30,0.014642903129248593,0.020477767405431294
2024-09-30,0.019890195856482672,0.030195695235504347
2024-10-31,-0.04318347309002739,-0.04794966039559977
2024-11-29,0.004745351607773441,0.004314670526368826
2024-12-31,-0.010882013730575504,-0.014504730146280531
2025-01-31,0.01614389796681927,0.01947441653424702
2025-02-28,-0.009231806740792253,-0.01309383251546865
2025-03-31,0.004197166992995223,0.005786274187726759
2025-04-30,0.05342495035422115,0.046453149155891604
2025-05-30,0.03808335822996127,0.040944464467775936
2025-06-30,0.021567190618711388,0.024417594196333957
2025-07-31,-0.0015343275112303344,-0.0011402378762715853
2025-08-29,0.061050036767067085,0.07025392391708904
2025-09-30,0.019648447778718617,0.0328668426393193
2025-10-31,0.026027364799115323,0.019344906338737325
2025-11-28,-0.006689267283575823,-0.001812398318538608
2025-12-31,0.007572332506971384,0.006505131390620115
