year,portfolio,ISIN,name,country,weight,ci,cf_per_weight
2013,vw_50,AU000000BWP3,BWP GROUP STAPLED UNITS,AU,0.052317387066434344,0.0,0.0
2013,vw_50,JP3633400001,TOYOTA MOTOR,JP,0.03123743935308771,11.516275142521295,16.294735007992305
2013,vw_50,JP3854600008,HONDA MOTOR,JP,0.029892090035653456,13.690452442557799,20.508351116934257
2013,vw_50,AU000000ANZ3,ANZ GROUP HOLDINGS,AU,0.02783092787455739,0.42653063075284786,0.21020265328751286
2013,vw_50,JP3726800000,JAPAN TOBACCO,JP,0.02627047701251801,22.18137304447431,6.349151739253161
2013,vw_50,AU000000CSL8,CSL,AU,0.02436936293320173,11.579611370152607,1.953427836778747
2013,vw_50,AU000000WBC1,WESTPAC BANKING,AU,0.02255493940849726,0.2424948657744411,0.11672880416523579
2013,vw_50,JP3762600009,NOMURA HDG.,JP,0.021014716965592782,0.17626858494552625,0.1717200012870719
2013,vw_50,AU000000WES1,WESFARMERS,AU,0.020776181760050992,40.87489855908115,63.39949334462042
2013,vw_50,AU000000CBA7,COMMONWEALTH BK.OF AUS.,AU,0.020551162832719728,0.22976128852495517,0.10066709056033145
2013,vw_50,JP3566800003,CENTRAL JAPAN RAILWAY,JP,0.019927222172463985,4.671222159296967,4.490025688559471
2013,vw_50,JP3551500006,DENSO,JP,0.01961281679939683,15.040850157403815,17.060009631422982
2013,vw_50,JP3672400003,NISSAN MOTOR,JP,0.017911366466298984,8.176861977202416,18.31151658959873
2013,vw_50,JP3890350006,SUMITOMO MITSUI FINL.GP.,JP,0.01789992076720984,0.13857339299016877,0.11247513568421956
2013,vw_50,JP3898400001,MITSUBISHI,JP,0.016300922480833736,51.20743267166512,95.00547785344008
2013,vw_50,JP3205800000,KAO,JP,0.01517353130013226,43.14549449572554,42.41382542361567
2013,vw_50,AU000000BHP4,BHP GROUP,AU,0.015019735942206312,329.4660755146728,173.69586186189173
2013,vw_50,JP3496400007,KDDI,JP,0.01463961868375599,0.07503500381654968,0.08909902054568389
2013,vw_50,JP3830000000,BROTHER INDUSTRIES,JP,0.014381745786592412,1.9596452228319061,3.630551471845191
2013,vw_50,AU0000224040,WOODSIDE ENERGY GROUP,AU,0.013916614665086263,1442.9465773539716,300.6496835387096
