date,vw,vw_nz
2020-06-30,0.020630057000006582,0.043615624594275273
2020-07-31,-0.007723309696184127,0.01893782549572446
2020-08-31,0.06436366140363328,0.07910473112734848
2020-09-30,-0.011674293715921729,-0.01603171617891938
2020-10-30,-0.012329619206600573,-0.019096417121387176
2020-11-30,0.13080241164858106,0.12847018148206502
2020-12-31,0.04440416396321399,0.07062313190707328
2021-01-29,-0.00475533260166802,-0.0010142374674847678
2021-02-26,0.023286881180624334,0.022687956969597085
2021-03-31,0.015381170763157596,0.02675274653092826
2021-04-30,-0.000764731827599144,0.009198615883640286
2021-05-31,0.020952300431233573,0.018631964975020586
2021-06-30,-0.008606336456252816,-0.015772449644078004
2021-07-30,-0.016385630144915862,-0.02575475943561081
2021-08-31,0.02353700531689081,0.023007707944183088
2021-09-30,0.010862565309122895,0.013958979062691595
2021-10-29,-0.011143856854441931,-0.006612102736788739
2021-11-30,-0.035693279404749506,-0.037332990713569575
2021-12-31,0.028319482459033665,0.024985551929506224
2022-01-31,-0.03679454983007664,-0.03550570583473375
2022-02-28,0.001137567847603244,0.011201139887321791
2022-03-31,0.015780629296833815,0.0028861352526313865
2022-04-29,-0.06813256810162696,-0.06100556681244931
2022-05-31,0.0082299628579505,0.016321333668188588
2022-06-30,-0.0714965840527158,-0.05907864975945394
2022-07-29,0.04318699837685748,0.04578123747423156
2022-08-31,-0.01990349648981729,-0.02977280348846739
2022-09-30,-0.09863899647848878,-0.09570807654050714
2022-10-31,0.015611145830108874,0.0070777569904459225
2022-11-30,0.10641893666186131,0.10411852143627282
2022-12-30,0.0017802345509673884,0.01727424885894944
2023-01-31,0.06513648691704749,0.06938889233384506
2023-02-28,-0.044365654185774664,-0.04419680227326614
2023-03-31,0.028554106308246556,0.015779768445540496
2023-04-28,0.005535858460103214,0.006019754558267926
2023-05-31,-0.007348442236367958,-0.0027707287390500495
2023-06-30,0.042959087581819,0.03676933401455465
2023-07-31,0.0350947048923486,0.038206533771733844
2023-08-31,-0.03164984443105439,-0.03417212737034937
2023-09-29,-0.018810282097327807,-0.02122321712233017
2023-10-31,-0.04825636483623903,-0.04873197542231589
2023-11-30,0.06890296510573382,0.06818043881531392
2023-12-29,0.050049679789197624,0.053843797482420616
2024-01-31,0.021636998123968527,0.007915586070244188
2024-02-29,0.026225941924602064,0.02997274051344406
2024-03-29,0.024028225714981345,0.028716987549330643
2024-04-30,-0.0339161457847189,-0.022892622297107715
2024-05-31,0.011580073467488131,0.012385995486969663
2024-06-28,-0.006282756257854237,-0.019019115643042418
2024-07-31,0.04756563171259096,0.05390343452904385
2024-08-30,0.014642903129248593,0.015968699808378575
2024-09-30,0.019895587088995664,0.02527144297998604
2024-10-31,-0.04318347309002739,-0.05114460187926819
2024-11-29,0.004745351607773441,0.0018504199342084474
2024-12-31,-0.010882013730575504,-0.01425867305823624
2025-01-31,0.01614389796681927,0.017516700343031433
2025-02-28,-0.009231148826853868,-0.008013774582302237
2025-03-31,0.004166595633831516,0.003364534672380576
2025-04-30,0.05342495035422115,0.04890348688070763
2025-05-30,0.03808335822996127,0.04134597511981514
2025-06-30,0.02155439923493961,0.02618419504949415
2025-07-31,-0.00154200811084313,-0.0024191310208143708
2025-08-29,0.06109592508546318,0.06311702862219021
2025-09-30,0.019648447778718617,0.03230481864302548
2025-10-31,0.026027364799115323,0.02429948762452887
2025-11-28,-0.00668732673784536,-0.002133992289362609
2025-12-31,0.007572332506971384,0.009634530534278842
