portfolio,annualized_return,annualized_volatility,annualized_rf,return_to_volatility,excess_sharpe_ratio,tracking_error_vs_vw,minimum_monthly_return,maximum_monthly_return,cumulative_return,terminal_growth
mv,0.0965523986622115,0.12424738236848445,0.017475,0.7770980508536023,0.6364512246035826,0.1045104929235957,-0.13059914938629058,0.09993503175754252,1.8923016326603963,2.8923016326603963
mv_50,0.09379908408981427,0.13156838977457652,0.017475,0.712930242974969,0.580109585749165,0.1106339884675154,-0.15953830077973516,0.10083652084727572,1.766304307389308,2.766304307389308
