year,portfolio,ISIN,name,country,weight,ci,cf_per_weight
2013,vw,JP3633400001,TOYOTA MOTOR,JP,0.05564794060366751,11.516275142521295,16.294735007992305
2013,vw,AU000000BHP4,BHP GROUP,AU,0.042115743296134024,329.4660755146728,173.69586186189173
2013,vw,AU000000CBA7,COMMONWEALTH BK.OF AUS.,AU,0.0361988414385492,0.22976128852495517,0.10066709056033145
2013,vw,AU000000WBC1,WESTPAC BANKING,AU,0.03037474452164804,0.2424948657744411,0.11672880416523579
2013,vw,JP3902900004,MITSUBISHI UFJ FINL.GP.,JP,0.026180626232776553,0.37365369338331517,0.2356761279616212
2013,vw,AU000000ANZ3,ANZ GROUP HOLDINGS,AU,0.025370164110690804,0.42653063075284786,0.21020265328751286
2013,vw,JP3854600008,HONDA MOTOR,JP,0.02286123191778776,13.690452442557799,20.508351116934257
2013,vw,AU000000NAB4,NATIONAL AUS.BANK,AU,0.022679622192050768,0.42255082061363747,0.3056608692069693
2013,vw,JP3726800000,JAPAN TOBACCO,JP,0.021262855516782714,22.18137304447431,6.349151739253161
2013,vw,AU000000TLS2,TELSTRA GROUP,AU,0.02000890149345428,2.009111768485008,0.89149161861608
2013,vw,JP3890350006,SUMITOMO MITSUI FINL.GP.,JP,0.0185569613799006,0.13857339299016877,0.11247513568421956
2013,vw,JP3242800005,CANON,JP,0.015898995957279123,3.4083648386453236,2.678441648399843
2013,vw,JP3672400003,NISSAN MOTOR,JP,0.015176500682408927,8.176861977202416,18.31151658959873
2013,vw,AU000000WOW2,WOOLWORTHS GROUP,AU,0.013498134469397925,8.779929535268318,12.633744937067148
2013,vw,JP3463000004,TAKEDA PHARMACEUTICAL,JP,0.013269118077973832,10.141722160875958,4.309650943783937
2013,vw,AU000000WES1,WESFARMERS,AU,0.013158699816946161,40.87489855908115,63.39949334462042
2013,vw,JP3898400001,MITSUBISHI,JP,0.011220709205381254,51.20743267166512,95.00547785344008
2013,vw,JP3551500006,DENSO,JP,0.011109815447882147,15.040850157403815,17.060009631422982
2013,vw,JP3496400007,KDDI,JP,0.010998120329196913,0.07503500381654968,0.08909902054568389
2013,vw,HK0011000095,HANG SENG BANK DEAD - DELIST.28/01/26,HK,0.010423856922859033,0.0,0.0
