date,vw,vw_drift,mv,mv_50,vw_50,vw_nz
2014-01-31,-0.0435127722073147,-0.03956902252255788,-0.030143678234069562,-0.03085852773389539,-0.03617284534597151,-0.041176406430836796
2014-02-28,0.01923710417884276,0.029417489186200078,0.04926622321018186,0.048940923039219576,0.033096637759188696,0.032147084846549406
2014-03-31,0.002667060585014067,0.0061279501534023135,0.018706461730831906,0.023878341749858048,0.004493912288090898,0.00815073943363155
2014-04-30,-0.006863162070882226,-0.0030604465333693384,-0.013901584517443423,-0.017044690334957275,-0.0019347186005893428,-0.00015170016584214584
2014-05-30,0.030302266320730617,0.02796911132117537,0.05732345572594313,0.059097612228263416,0.030523664104903297,0.031183531198146056
2014-06-30,0.03215080530918248,0.02993976088739952,0.049036366510885325,0.04936068143780554,0.03086727105908473,0.029630780822247647
2014-07-31,0.021863189297352342,0.018571532412297767,0.014453208979514243,0.014842845755971414,0.01802330334918828,0.01827182624001514
2014-08-29,-0.011839640947987775,-0.00781304240683859,0.020849717670944685,0.0184387788977614,-0.0014556574840725663,-0.0021204029003753177
2014-09-30,-0.0365544455773531,-0.04330130423249077,-0.028998240358383914,-0.02827078753013381,-0.04864917545672077,-0.050867995572297244
2014-10-31,0.008397355326879094,0.007967958414781845,0.023334442717249368,0.01948885088118267,0.007686260693987386,0.008107607534029945
2014-11-28,-0.009230784712233216,-0.01522225131816529,-0.0044992457618568535,-0.005470940412946409,-0.018397451801325706,-0.017202343435883907
2014-12-31,-0.013952640197414906,-0.012794579184911649,-0.02033014573596533,-0.021368362204323768,-0.0027260056496367945,-0.006133934793675743
2015-01-30,0.01878321379778549,0.014789549017388564,0.09993503175754252,0.10083652084727572,0.012996239362346632,0.01399017674302374
2015-02-27,0.0481324035016806,0.05255821848646597,0.012736572450599875,0.015254575220088924,0.048798566329492414,0.05404336388776594
2015-03-31,0.008499669978513223,9.436439762606054e-05,0.0007268385312512709,0.0028344406095464863,0.002969088081279481,0.001325944617621399
2015-04-30,0.04339153971251602,0.04096208570358255,0.06043448500667113,0.05925884827527923,0.04942924510752647,0.0521478483215425
2015-05-29,-0.00048766076898099434,-0.0011860982804688409,0.01754725333381638,0.015599091657168957,0.008265783126064722,0.006972061805399043
2015-06-30,-0.0244906221800913,-0.0276946886603722,0.019322241254508887,0.022935522040929995,-0.02635541317725652,-0.02645325697629068
2015-07-31,-0.005740245852700872,0.0009626770836740543,0.0379546159939734,0.03283429761998521,-0.0018205936202761058,0.0004828397291238135
2015-08-31,-0.07545156150749388,-0.07868183732667959,-0.03054416236566746,-0.02536247422294784,-0.08204646657745715,-0.0792435544470641
2015-09-30,-0.05303131617415789,-0.057233521867129926,0.003930077238588262,0.007491971800071764,-0.04649013855571181,-0.053004484621866854
2015-10-30,0.08855797712047303,0.08922223366211718,0.08304481748563364,0.08785814023653382,0.09909061649668725,0.09624020687530457
2015-11-30,-0.010329047446440847,-0.010087493653933806,-0.03723462322721362,-0.03137021457168381,-0.009414573792464829,-0.009267735249239089
2015-12-31,0.00995863526575407,0.01258456836597606,0.07919132562324689,0.08372018542262012,0.02017079098250197,0.014436405856497558
2016-01-29,-0.08064196513267868,-0.08384744475745604,-0.02647395397032877,-0.02836880039788197,-0.08057181510959835,-0.07877513085736007
2016-02-29,-0.013551074912702174,-0.025181595297225953,0.017562704011477942,0.017453925332663968,-0.010878637833732361,-0.011421629273731571
2016-03-31,0.06865785126476041,0.0771358195432593,0.04205929917293533,0.03871371874014315,0.0761140095036114,0.07745488392680991
2016-04-29,0.031893726014141525,0.0350433641155606,0.028879935960082773,0.02431611857373024,0.03612960792681454,0.038005355648117786
2016-05-31,-0.01395523332003342,-0.017479175287380452,-0.004241026199542265,-0.009354263760733214,-0.013510944604253906,-0.015701884170924156
2016-06-30,-0.010704338215011143,-0.012265269080889644,0.032835980860892,0.022845668431108444,-0.014223274586845233,-0.010623285211428572
2016-07-29,0.06097672885099979,0.0732978618081989,0.04625160220995328,0.04679834941187548,0.07490914167373491,0.07359167568984826
2016-08-31,0.0008252666820156799,0.003238379971131556,-0.028635368701860786,-0.028743732340369234,-0.006050158864468313,-0.0019486262103477967
2016-09-30,0.018091864199704745,0.019017840157363367,0.02505357008030496,0.027691603510410258,0.020407688271126594,0.022370273423670775
2016-10-31,0.0022002378633200204,0.007604669557812243,-0.001274562581855862,-0.006925246464578025,0.0032858039881795043,0.0015805619743715113
2016-11-30,-0.0193853415037926,-0.015256769807318046,-0.04924590228581277,-0.048046908128973845,-0.01798677446114521,-0.021833151088098794
2016-12-30,0.004182880989879277,0.005554201728631043,-0.005530042873466123,-0.000927659961171742,0.013288242374703912,0.01446040104431279
2017-01-31,0.044008808681718345,0.03765310918622062,0.048001083242637826,0.04560245005199727,0.03093884833099987,0.03051565985076165
2017-02-28,0.020235646535629703,0.021366242915934187,0.0054625017676778916,-0.0005406356827186087,0.02111306699145334,0.019192647781682996
2017-03-31,0.007494005023622635,0.005926014451563223,0.014057121260177993,0.00738856505465805,0.0037947067185497676,0.0052382567736312035
2017-04-28,0.006950162811556661,0.004710779536110105,0.005707468949527206,0.007898112315100446,0.008767607807439765,0.006853586391222415
2017-05-31,0.021540045054208437,0.016680095589189183,0.04621738517045098,0.05078384849890037,0.014164635847239652,0.013708795942874236
2017-06-30,0.011788927256215793,0.011638074685157127,0.0022151509228324068,0.0039524569059151094,0.014924223104900382,0.014830623480954076
2017-07-31,0.02917955955950129,0.030417333473736423,0.021563294249522694,0.02855246333153196,0.025863453893305122,0.02706088516182615
2017-08-31,0.0009691910932250903,-0.00014363436977774154,-0.008231940068567315,-0.010512329923126885,0.0019094478347464663,0.002609812835062629
2017-09-29,0.009006922539495404,0.008768201870580814,-0.014290837037770603,-0.01392067176762768,0.009143925573012334,0.008761865838402749
2017-10-31,0.03591515536865918,0.03215832884112317,0.019992967445841395,0.020872799725779892,0.033747582848067476,0.034100707058188226
2017-11-30,0.024286753674182048,0.02103719292477218,0.029696791431025837,0.035159035877138464,0.02154800128155516,0.02415051372965536
2017-12-29,0.011116717346631944,0.013358750032982446,-0.014290191242152746,-0.015881625452213142,0.016692376100057683,0.01714548755998314
2018-01-31,0.04747443369614183,0.044689740402233766,0.030593905100145924,0.033098639155121165,0.0418058969554427,0.04211488701491708
2018-02-28,-0.02305592766770853,-0.026958764709239018,-0.014944107161736506,-0.015930634548429932,-0.03172894565333983,-0.03266949907536355
2018-03-30,-0.02544824223105958,-0.02786737762222067,-0.0022344589637364413,-0.004344977296519417,-0.023600915421031626,-0.025674897614474484
2018-04-30,0.011847365533356233,0.013282973083662122,0.001858849339017344,-0.003214648588770756,0.016461896271323134,0.0156342305441687
2018-05-31,-0.008392158080193014,-0.010600937121450786,-0.004297338225797631,-0.00843113083914486,-0.006092947332679955,-0.006233428578834471
2018-06-29,-0.022654471138383037,-0.016011330761180758,-0.01392437929653267,-0.01631001192720917,-0.018872529349565896,-0.01937722403055618
2018-07-31,0.01074350619689626,0.01515463716866131,0.003602861437628552,-0.0017890111327106923,0.016105674797091317,0.01682703802250066
2018-08-31,-0.006412787347662502,-0.009790008349675335,-0.0022186047641842696,-0.005333721130096461,-0.011046815359067017,-0.013677550658395187
2018-09-28,0.01910154098447456,0.017797685879312304,0.017321983764596524,0.01818407918372477,0.017438031774389455,0.019670297530619156
2018-10-31,-0.08410320768199933,-0.07802767735623709,-0.05185306191099687,-0.05572805975571484,-0.0800130256484212,-0.07747007356910886
2018-11-30,0.015171950406803747,0.010569853588665436,-0.005187717250341749,-0.003942141505209171,0.019088958711810516,0.018273686288885965
2018-12-31,-0.0506157077243855,-0.04610366217533339,-0.01595973387383791,-0.020377980313975197,-0.04952052742432583,-0.04772431058702396
2019-01-31,0.060708130236506494,0.06829797371382237,0.03736465655915205,0.042753290967119946,0.07174360873345638,0.07091258047371081
2019-02-28,0.01193131175534536,0.011811046202262452,-0.002280955065600228,-0.006751945868615101,0.009973555814604032,0.0091619993604502
2019-03-29,0.010925846534202926,0.00740801375297378,-0.016467761545005052,-0.01826648715181486,0.003324675293859417,0.003465538242156077
2019-04-30,0.014664674766271188,0.017623078473504597,-0.02749211469752871,-0.02796952675581469,0.016045354452571495,0.013062483077744417
2019-05-31,-0.039074686956954395,-0.04229399357733134,-0.027934681735841908,-0.027873405539911703,-0.04617036638173114,-0.04572189737148815
2019-06-28,0.043944832909084144,0.04664897280966841,0.013480956462447163,0.01838233186731083,0.03839143287688529,0.03536300256243279
2019-07-31,-0.0029181518151323036,-0.0017797072795280979,-0.0010008375736113048,-0.002342351917932022,-8.492018053482021e-06,-0.001825443390852161
2019-08-30,-0.02647841303720931,-0.03236472622368218,-0.026708273301119807,-0.026063718481285164,-0.023033705182916957,-0.02347891447150084
2019-09-30,0.029667376126620508,0.03483311161492817,0.0280756249418185,0.03282167343335851,0.032293013658990476,0.03595697733637817
2019-10-31,0.04161881814148814,0.0428551074028371,0.02182902711948468,0.02551904696229136,0.050487390786842855,0.04956404976829438
2019-11-29,0.0016866094024951491,0.0008099412621110007,-0.0017600250449290506,0.0020556735025826604,-0.0003958577097666028,-0.0005704955170713728
2019-12-31,0.024643256686344314,0.027254023322999893,0.024808428066572637,0.022621522988300453,0.02633209275176339,0.027467620763291917
2020-01-31,-0.017955842627167873,-0.020678658361378135,-0.018855692575806687,-0.01952557837542753,-0.030186419275474254,-0.02743767767369861
2020-02-28,-0.08273695855552066,-0.08271152973336836,-0.0763896327706077,-0.08506132572653087,-0.09300343990052687,-0.09145311233628302
2020-03-31,-0.1075507287831457,-0.11952150078314491,-0.09597565350401718,-0.09791312237890512,-0.1510273355519124,-0.1534747456810767
2020-04-30,0.06712285531199444,0.06625015194313894,0.03833586548130209,0.03912476802431536,0.10843347111750465,0.1078665007722923
2020-05-29,0.036090180848006664,0.02923871551579628,0.024374913128269983,0.028934846286989068,0.05456171644162215,0.054476829198362095
2020-06-30,0.020630057000006582,0.020704001712636387,-0.020229239171058573,-0.020706954656147206,0.04280228083089532,0.043615624594275273
2020-07-31,-0.007723309696184127,-0.010814562798979499,-0.038941523859051544,-0.042592622216901355,0.019900791725207166,0.01893782549572446
2020-08-31,0.06436366140363328,0.0679053124631491,0.07383187599705247,0.07311042808058155,0.07675498087898089,0.07910473112734848
2020-09-30,-0.011674293715921729,-0.018490644245781073,0.001205233294404761,-0.004479916984656648,-0.014230878573467835,-0.01603171617891938
2020-10-30,-0.012329619206600573,-0.01097978318621464,-0.0006945088179938939,-0.0018212504727793239,-0.019350829884537943,-0.019096417121387176
2020-11-30,0.13080241164858106,0.12988763505653123,0.0789285955019386,0.07704559065517536,0.12833420364101145,0.12847018148206502
2020-12-31,0.04440416396321399,0.043839207534422865,0.018306336580620964,0.030300172892705104,0.07543094863294328,0.07062313190707328
2021-01-29,-0.00475533260166802,-0.0013857305896255796,0.02515964829617105,0.02311314234439238,0.0005700560062056933,-0.0010142374674847678
2021-02-26,0.023286881180624334,0.034537750894260005,-0.02957821025293714,-0.031982060743091206,0.024073704961830006,0.022687956969597085
2021-03-31,0.015381170763157596,0.019370551864567657,0.05345532557708532,0.05273428594581479,0.026900050721156255,0.02675274653092826
2021-04-30,-0.000764731827599144,-0.002662445070622233,-0.004705523975955481,-0.006455356267505805,0.010003743492106245,0.009198615883640286
2021-05-31,0.020952300431233573,0.02500408671939445,-0.002691740182687757,0.0029344757295380244,0.02129634572967718,0.018631964975020586
2021-06-30,-0.008606336456252816,-0.009512618882609514,-0.0006645278852559764,0.0011568153842406005,-0.01504799119500655,-0.015772449644078004
2021-07-30,-0.016385630144915862,-0.01883742722706174,-0.0016995010968697656,-0.006870111466643444,-0.02815255122240277,-0.02575475943561081
2021-08-31,0.02353700531689081,0.021241530300968578,0.034181321347745874,0.040697649583116335,0.02043094520820799,0.023007707944183088
2021-09-30,0.010862565309122895,0.013984131568087185,0.010046196063846033,0.012036731793074313,0.013567923987131112,0.013958979062691595
2021-10-29,-0.011143856854441931,-0.011628612295532116,-0.019824990124465362,-0.026468181164759498,-0.005772177244738127,-0.006612102736788739
2021-11-30,-0.035693279404749506,-0.042595840622928004,-0.01171020958976439,-0.01085318582196678,-0.035784803401710696,-0.037332990713569575
2021-12-31,0.028319482459033665,0.030057918150684898,0.01427930596428056,0.010425118735302538,0.01971130524245685,0.024985551929506224
2022-01-31,-0.03679454983007664,-0.031194442995637433,-0.03718045435646887,-0.040320669829432304,-0.034881004854013714,-0.03550570583473375
2022-02-28,0.001137567847603244,0.0021916043217024357,0.008303028135258787,0.0037142370222769017,0.010422497216333718,0.011201139887321791
2022-03-31,0.015780629296833815,0.011896176448509238,-0.024400613776329842,-0.024556881095302265,0.0038960081409080472,0.0028861352526313865
2022-04-29,-0.06813256810162696,-0.06685301337903785,-0.03251417926624177,-0.040204442402277454,-0.060163689844698914,-0.06100556681244931
2022-05-31,0.0082299628579505,0.0078400271396299,0.034184229654741445,0.03807596404488033,0.014700163288658693,0.016321333668188588
2022-06-30,-0.0714965840527158,-0.06496478160093498,-0.05654780616412512,-0.04639745043220915,-0.05725830758793457,-0.05907864975945394
2022-07-29,0.04318699837685748,0.041280282503132454,0.03265403179530184,0.034636444568182004,0.04423899730462764,0.04578123747423156
2022-08-31,-0.01990349648981729,-0.02097185973403908,-0.01586646092232387,-0.020726504652575445,-0.02954170148069282,-0.02977280348846739
2022-09-30,-0.09863899647848878,-0.0964100013225436,-0.05639754853826231,-0.05343935340820678,-0.0939250352075763,-0.09570807654050714
2022-10-31,0.015611145830108874,0.0129625225559213,-0.014786700184928378,-0.019165202414931408,0.006280606511641147,0.0070777569904459225
2022-11-30,0.10641893666186131,0.10570515756644105,0.09141251947640155,0.09465378962750143,0.10352642215852571,0.10411852143627282
2022-12-30,0.0017802345509673884,0.004702969267549541,0.004552494152090275,0.009519554578947648,0.01947452876705118,0.01727424885894944
2023-01-31,0.06513648691704749,0.06943484849598054,0.03831261607565372,0.041164271843302784,0.0700482590706981,0.06938889233384506
2023-02-28,-0.044365654185774664,-0.044963216343170506,-0.043066022663102825,-0.042284409929630506,-0.0439662288209641,-0.04419680227326614
2023-03-31,0.028554106308246556,0.028975284184536935,0.04731534600046994,0.044504538529324025,0.015017851619762407,0.015779768445540496
2023-04-28,0.005535858460103214,0.005670756943278672,0.03494131265685956,0.0345062476931584,0.005764509375133502,0.006019754558267926
2023-05-31,-0.007348442236367958,-0.005112530469271256,-0.0071265477540746296,-0.01083435425164107,-0.0033937873649769737,-0.0027707287390500495
2023-06-30,0.042959087581819,0.04607763997250802,0.020805999842123432,0.021173757757015212,0.03661134853239653,0.03676933401455465
2023-07-31,0.0350947048923486,0.037316899963638434,0.036002933735855,0.03398590916599514,0.03899281983946275,0.038206533771733844
2023-08-31,-0.03164984443105439,-0.03151976181627487,0.023149294756342184,0.02211033871551684,-0.033631758482104354,-0.03417212737034937
2023-09-29,-0.018810282097327807,-0.018052624835565325,-0.010906307049570685,-0.011166447240086728,-0.021490558025655356,-0.02122321712233017
2023-10-31,-0.04825636483623903,-0.05106622879468137,-0.027140411118727233,-0.03430435663496745,-0.049624147813508206,-0.04873197542231589
2023-11-30,0.06890296510573382,0.07376472152041,-0.13059914938629058,-0.15953830077973516,0.06643329712516857,0.06818043881531392
2023-12-29,0.050049679789197624,0.05260351959161391,0.0638831613536105,0.0732576966326022,0.05564102056405544,0.053843797482420616
2024-01-31,0.021636998123968527,0.013580861715899015,0.014881065199046755,0.014069931872160601,0.007605981365891028,0.007915586070244188
2024-02-29,0.026225941924602064,0.02333214779948307,0.0008056877921196592,0.0001831885673434109,0.03444223910846367,0.02997274051344406
2024-03-29,0.024028225714981345,0.021987785967685778,0.046875226834727224,0.04990728317381969,0.028761469096795153,0.028716987549330643
2024-04-30,-0.0339161457847189,-0.029630957195221623,-0.02050912898012591,-0.018764686032060662,-0.022187279550542872,-0.022892622297107715
2024-05-31,0.011580073467488131,0.014289327223462796,-0.010710526829096543,-0.01646338814554643,0.012005230340906312,0.012385995486969663
2024-06-28,-0.006282756257854237,-0.006440797990109756,-0.038789173035717245,-0.04306472622772964,-0.01804931215682499,-0.019019115643042418
2024-07-31,0.04756563171259096,0.04615912162189654,0.08197651406370837,0.08503758196866061,0.05211305088463273,0.05390343452904385
2024-08-30,0.014642903129248593,0.01597991673290205,-0.006922668862773302,-0.009322904728417788,0.017230455776999724,0.015968699808378575
2024-09-30,0.019895587088995664,0.02530711218023453,0.013764516245321098,0.01749934790629686,0.024060584346848823,0.02527144297998604
2024-10-31,-0.04318347309002739,-0.04471191096976776,-0.03620980833967708,-0.03716721683639348,-0.05063719533554211,-0.05114460187926819
2024-11-29,0.004745351607773441,0.0021470236504253374,0.04523827781072609,0.04439141465357015,0.0016837296612736957,0.0018504199342084474
2024-12-31,-0.010882013730575504,-0.012208552378742106,-0.020153119867006977,-0.0177829473468666,-0.012090338156761036,-0.01425867305823624
2025-01-31,0.01614389796681927,0.013885435335463374,0.04767720661507413,0.05796687237519529,0.016126081997000077,0.017516700343031433
2025-02-28,-0.009231148826853868,-0.009534259429289395,0.052941625869100534,0.056099189382490686,-0.010714457911139076,-0.008013774582302237
2025-03-31,0.004166595633831516,0.0031974183965263426,0.03805677552659362,0.040617084474613985,0.005218269515254146,0.003364534672380576
2025-04-30,0.05342495035422115,0.05565790532439556,0.07916918782803903,0.08643514460942295,0.04885416311554838,0.04890348688070763
2025-05-30,0.03808335822996127,0.03432547204720031,0.016647022176135434,0.015783587579881905,0.0388370332377524,0.04134597511981514
2025-06-30,0.02155439923493961,0.019408312244669535,0.052317811500719305,0.05831533767197956,0.02520116617231376,0.02618419504949415
2025-07-31,-0.00154200811084313,-0.0005333991070087785,0.013175838992472202,0.01348636905038628,-0.00137125433538922,-0.0024191310208143708
2025-08-29,0.06109592508546318,0.06026346658535836,0.031608204708981465,0.02962027478608755,0.06672198590566442,0.06311702862219021
2025-09-30,0.019648447778718617,0.019719108338434408,0.022935684227250775,0.0242072463989112,0.03242748009862303,0.03230481864302548
2025-10-31,0.026027364799115323,0.01947441749707994,-0.0008144234264528885,0.000877103891341758,0.02403451260816925,0.02429948762452887
2025-11-28,-0.00668732673784536,-0.0003231466887578444,0.02496012511374495,0.024362361606630138,-0.0017904367143191185,-0.002133992289362609
2025-12-31,0.007572332506971384,0.008445143500634729,0.00042170372828996463,-0.004452555758532997,0.008923664378259782,0.009634530534278842
