year,portfolio,ISIN,name,country,weight,ci,cf_per_weight
2013,vw_drift,JP3633400001,TOYOTA MOTOR,JP,0.05787700762163069,11.516275142521295,16.294735007992305
2013,vw_drift,AU000000BHP4,BHP GROUP,AU,0.043802756567425306,329.4660755146728,173.69586186189173
2013,vw_drift,AU000000CBA7,COMMONWEALTH BK.OF AUS.,AU,0.0376488437686234,0.22976128852495517,0.10066709056033145
2013,vw_drift,AU000000WBC1,WESTPAC BANKING,AU,0.03159145336042583,0.2424948657744411,0.11672880416523579
2013,vw_drift,JP3902900004,MITSUBISHI UFJ FINL.GP.,JP,0.02722933297397908,0.37365369338331517,0.2356761279616212
2013,vw_drift,AU000000ANZ3,ANZ GROUP HOLDINGS,AU,0.026386406498926228,0.42653063075284786,0.21020265328751286
2013,vw_drift,JP3854600008,HONDA MOTOR,JP,0.023776975025351914,13.690452442557799,20.508351116934257
2013,vw_drift,AU000000NAB4,NATIONAL AUS.BANK,AU,0.023588090632387523,0.42255082061363747,0.3056608692069693
2013,vw_drift,JP3726800000,JAPAN TOBACCO,JP,0.022114573108233948,22.18137304447431,6.349151739253161
2013,vw_drift,AU000000TLS2,TELSTRA GROUP,AU,0.020810389956475564,2.009111768485008,0.89149161861608
2013,vw_drift,JP3890350006,SUMITOMO MITSUI FINL.GP.,JP,0.019300290065865068,0.13857339299016877,0.11247513568421956
2013,vw_drift,JP3242800005,CANON,JP,0.016535855598851647,3.4083648386453236,2.678441648399843
2013,vw_drift,JP3672400003,NISSAN MOTOR,JP,0.015784419623384505,8.176861977202416,18.31151658959873
2013,vw_drift,AU000000WOW2,WOOLWORTHS GROUP,AU,0.014038823774758919,8.779929535268318,12.633744937067148
2013,vw_drift,JP3463000004,TAKEDA PHARMACEUTICAL,JP,0.013800633766500878,10.141722160875958,4.309650943783937
2013,vw_drift,AU000000WES1,WESFARMERS,AU,0.013685792525913358,40.87489855908115,63.39949334462042
2013,vw_drift,JP3898400001,MITSUBISHI,JP,0.011670172609355323,51.20743267166512,95.00547785344008
2013,vw_drift,JP3551500006,DENSO,JP,0.0115548368255268,15.040850157403815,17.060009631422982
2013,vw_drift,JP3496400007,KDDI,JP,0.011438667580711688,0.07503500381654968,0.08909902054568389
2013,vw_drift,HK0011000095,HANG SENG BANK DEAD - DELIST.28/01/26,HK,0.010841401137697073,0.003793298747196484,0.0006676549107725307
2013,vw_drift,AU0000224040,WOODSIDE ENERGY GROUP,AU,0.010564266713796063,1442.9465773539716,300.6496835387096
2013,vw_drift,JP3788600009,HITACHI,JP,0.009837046065416397,9.086316711541375,32.0679867165324
2013,vw_drift,AU000000CSL8,CSL,AU,0.009804994130048398,11.579611370152607,1.953427836778747
