year,rank,ISIN,name,country,cf_per_weight_tco2e_per_musd_invested,vw_weight,vw_cf_contribution
2018,8,JP3605400005,TOHOKU ELECTRIC PWR.,JP,5045.377634210122,0.0011994339579458086,6.051597265131907
2018,9,JP3246400000,KYUSHU ELEC.POWER,JP,5049.828803152318,0.0009645471140970453,4.870797798764705
2018,10,SG1R50925390,SEMBCORP INDUSTRIES,SG,4892.195014083984,0.0008927637315377506,4.367574276183995
2019,1,JP3585800000,TOKYO ELECTRIC POWER CO. HDG.,JP,8377.133189888802,0.0019479896903294353,16.318569088419924
2019,2,JP3381000003,NIPPON STEEL,JP,4726.735340710582,0.003441101567004775,16.265176387736034
2019,3,JP3551200003,ELEC.POWER DEV.,JP,11790.809763725189,0.0009156728183690008,10.796524007202976
2019,4,JP3526600006,CHUBU ELEC.POWER,JP,4613.984694294057,0.00230261720920133,10.624240560073034
2019,5,JP3386030005,JFE HOLDINGS,JP,4993.207137899397,0.0020945596527498726,10.458570208866746
2019,6,HK0002007356,CLP HOLDINGS,HK,1313.2696723470287,0.005823597855937115,7.647954448147394
2019,7,JP3605400005,TOHOKU ELECTRIC PWR.,JP,4804.802995546143,0.0013276564960804209,6.379127909423503
2019,8,JP3228600007,KANSAI ELECTRIC PWR.,JP,2090.750706231177,0.0027409372864635674,5.730616567409069
2019,9,SG1R50925390,SEMBCORP INDUSTRIES,SG,7565.961033601714,0.0006832645908977783,5.169553270372408
2019,10,JP3449020001,TAIHEIYO CEMENT,JP,5204.813823460808,0.0008658876245028542,4.506783877576097
2020,1,JP3381000003,NIPPON STEEL,JP,5949.718516233515,0.0024302740581906646,14.459446563538965
2020,2,JP3551200003,ELEC.POWER DEV.,JP,12775.94777504941,0.0007669976340697716,9.79912171646186
2020,3,JP3386030005,JFE HOLDINGS,JP,7238.503914812797,0.0013428343030366318,9.720111359475574
2020,4,HK2380027329,CHIN.PWR.INTDVT.,HK,24961.99113303635,0.00034565009986321137,8.62811472791861
2020,5,HK0002007356,CLP HOLDINGS,HK,1727.0122248190476,0.0047989347375333264,8.287818957828842
2020,6,JP3605400005,TOHOKU ELECTRIC PWR.,JP,6385.056463930691,0.0008805869656636128,5.622597497163564
2020,7,JP3228600007,KANSAI ELECTRIC PWR.,JP,2456.4889143466444,0.0019920697561935886,4.893497272694773
2020,8,SG1R50925390,SEMBCORP INDUSTRIES,SG,9680.583260339916,0.0004992609334458499,4.833137034857575
2020,9,JP3449020001,TAIHEIYO CEMENT,JP,7246.103770002869,0.000633944192904867,4.593625406179383
2020,10,JP3522200009,CHUGOKU ELEC.POWER,JP,3664.529462083463,0.0009580134406098475,3.510668478186732
2021,1,HK0836012952,CHINA RESOURCES POWER,HK,29963.1718061674,0.0008055052405887076,24.135491914527652
2021,2,JP3381000003,NIPPON STEEL,JP,5560.078687831991,0.0017918016573984362,9.962558208123085
2021,3,HK2380027329,CHIN.PWR.INTDVT.,HK,23708.13536570288,0.0003571633104760517,8.4676761124288
2021,4,JP3551200003,ELEC.POWER DEV.,JP,18476.49918962723,0.00045734403273288166,8.450116650169937
2021,5,HK0002007356,CLP HOLDINGS,HK,2027.946454389277,0.003708777961777833,7.521203117704446
2021,6,JP3386030005,JFE HOLDINGS,JP,8372.846821821868,0.0008777538956579376,7.3492989156013255
2021,7,JP3605400005,TOHOKU ELECTRIC PWR.,JP,7255.409520569808,0.0006768877782573696,4.9110980307258645
2021,8,JP3228600007,KANSAI ELECTRIC PWR.,JP,3133.1111688636383,0.00143821837021389,4.506098038981998
2021,9,SG1R50925390,SEMBCORP INDUSTRIES,SG,11655.244934368106,0.0003509511026587655,4.090421061474478
2021,10,JP3449020001,TAIHEIYO CEMENT,JP,7484.364098475033,0.0005063383074350428,3.7896202498494476
2022,1,HK0836012952,CHINA RESOURCES POWER,HK,13064.476490832072,0.0018176890029327365,23.747155246458725
2022,2,JP3381000003,NIPPON STEEL,JP,4513.180187347197,0.0024593319555504677,11.099408255900208
2022,3,HK2380027329,CHIN.PWR.INTDVT.,HK,11534.680805344045,0.0008329887132912726,9.608258922269076
2022,4,JP3386030005,JFE HOLDINGS,JP,6446.059892466307,0.00125318826848316,8.078126635178597
2022,5,JP3551200003,ELEC.POWER DEV.,JP,17311.15676073779,0.00043112759509662503,7.463317382597565
2022,6,HK0002007356,CLP HOLDINGS,HK,1747.9278970337773,0.00393062808670433,6.8704544856149985
