date,vw,vw_nz
2020-07-31,-0.008118217671886273,0.004825258493338102
2020-08-31,0.06536265783732925,0.07659592150416111
2020-09-30,-0.01428739642908891,-0.010013475195544744
2020-10-30,-0.011671330612259244,-0.012074972602612182
2020-11-30,0.1316749891287063,0.1161040856757519
2020-12-31,0.0429858558071659,0.046080586020000265
2021-01-29,-0.0035107268291949285,-0.0014191751957981548
2021-02-26,0.026799649947108845,0.035783855728590525
2021-03-31,0.01638316633209619,0.01941567517795302
2021-04-30,-0.0013793466845761371,0.0004421246249830821
2021-05-31,0.02091497075981252,0.01557559428918479
2021-06-30,-0.008843201825663945,-0.014729545794898394
2021-07-30,-0.01828612672479398,-0.024403986181194187
2021-08-31,0.022086474408031846,0.01875090305993294
2021-09-30,0.01110734735674752,0.009563509285133933
2021-10-29,-0.011646923391757045,-0.011888416110190021
2021-11-30,-0.03724840977263098,-0.043515487587199156
2021-12-31,0.029560340116016014,0.028517646058130838
2022-01-31,-0.033305638472983706,-0.036630529448965714
2022-02-28,0.0025184940887748282,0.00957560481982794
2022-03-31,0.0160970296685982,-0.002859842447767191
2022-04-29,-0.06709766679378326,-0.05522137043228557
2022-05-31,0.008584615575316933,0.00854891832312544
2022-06-30,-0.07015178568727859,-0.057091472149267464
2022-07-29,0.04130936480961335,0.04001002955689934
2022-08-31,-0.01987180973127024,-0.0003558160295305604
2022-09-30,-0.09830181456354598,-0.08959923018919014
2022-10-31,0.013471203453723999,0.008496739415085792
2022-11-30,0.10739480149701716,0.09776465578000827
2022-12-30,0.002140988893924808,-0.016836017987218364
2023-01-31,0.06354942413909609,0.06822409814802294
2023-02-28,-0.044311738424727895,-0.0460812177347863
2023-03-31,0.02667147839741372,0.023605155662117433
2023-04-28,0.006876773102234092,0.00745179166150055
2023-05-31,-0.008998010250323554,-0.0012250090409350693
2023-06-30,0.044841482627612055,0.03744852175686847
2023-07-31,0.036588477513196674,0.039280445820859156
2023-08-31,-0.03065349656209914,-0.029180884833932233
2023-09-29,-0.017026858268459476,-0.022367830085554243
2023-10-31,-0.049543052313230404,-0.051931090380225226
2023-11-30,0.06785985814901037,0.0672722147754451
2023-12-29,0.050419895154191624,0.057379516295514243
2024-01-31,0.02119068241645679,0.0053140401073574215
2024-02-29,0.026456127681892955,0.0168553823282888
2024-03-29,0.025101011186975324,0.03478598805143163
2024-04-30,-0.033948947563181966,-0.029731860795790085
2024-05-31,0.011758160640923509,0.01480515795043259
2024-06-28,-0.005727161771319279,-0.007861759216880803
2024-07-31,0.04790799628140297,0.060273351256336316
2024-08-30,0.013213818892140256,0.005617653403623345
2024-09-30,0.01991660518769876,0.03435961499025289
2024-10-31,-0.042718193029428864,-0.037631850616508714
2024-11-29,0.005066883113500615,0.007523031108697129
2024-12-31,-0.009987507663172966,-0.016783277166672134
2025-01-31,0.01530647239963268,0.0156722356078899
2025-02-28,-0.008656878043603924,-0.013176188503694425
2025-03-31,0.004038126313851207,0.0004491559363386532
2025-04-30,0.05242448184217828,0.05770181935702894
2025-05-30,0.038971328118905094,0.041897983396759826
2025-06-30,0.02221627474599765,0.025147435978180505
2025-07-31,0.0004821982867156743,-0.002735774125909254
2025-08-29,0.061621868984941604,0.06158434114836808
2025-09-30,0.020282479543228482,0.0295455403809567
2025-10-31,0.027353151590756894,0.02212768316719143
2025-11-28,-0.005746575585549642,-0.005524268424562691
2025-12-31,0.007249453559123683,0.00513622447806033
