year,portfolio,ISIN,name,country,weight,ci,cf_per_weight
2013,mv,HK0006000050,POWER ASSETS HOLDINGS,HK,0.178166881612598,6673.762504925252,486.0802564073353
2013,mv,JP3977400005,RINNAI,JP,0.1604464764285367,10.926408609698822,7.656471481387113
2013,mv,HK0011000095,HANG SENG BANK DEAD - DELIST.28/01/26,HK,0.10505177633120921,0.003793298747196484,0.0006676549107725307
2013,mv,JP3665200006,NICHIREI,JP,0.09523277287387201,8.067683302305314,26.5834580150668
2013,mv,JP3870000001,MABUCHI MOTOR,JP,0.06378481455479547,29.171088750544502,14.956196289633587
2013,mv,JP3119600009,AJINOMOTO,JP,0.061548246159763724,105.22537042051734,151.62674814046957
2013,mv,JP3429800000,ANA HOLDINGS,JP,0.05224135988058076,572.4537636761308,1332.9158521882644
2013,mv,JP3260800002,KINTETSU GROUP HDG.,JP,0.03941053532284884,3.6024524974727834,5.228456696331669
2013,mv,JP3982100004,LAWSON DEAD - DELIST.24/07/24,JP,0.03446660554386346,1.3658511158070636,0.9878000142050888
2013,mv,NZAIAE0002S6,AUCKLAND INTL.AIRPORT,NZ,0.028887528396003562,6.711821628593924,0.7591451091350041
2013,mv,JP3539220008,T & D HOLDINGS,JP,0.02836486340757514,0.10857180229818672,0.3127162864038229
2013,mv,JP3910660004,TOKIO MARINE HOLDINGS,JP,0.026540663356379342,0.5103550696134227,0.8094524969563086
2013,mv,JP3190000004,OBAYASHI,JP,0.026526778811694254,9.869974878421518,40.90311882838043
2013,mv,AU0000038911,OVATO DEAD - DELIST.29/08/22,AU,0.020434850195332036,23.357871555998624,436.7575122292103
2013,mv,JP3414750004,SEIKO EPSON,JP,0.01763488801355707,20.108682311016203,85.74264241326959
2013,mv,AU000000TCL6,TRANSURBAN GROUP STAPLED UNITS,AU,0.014964214998306155,0.14034712522305168,0.015493091346001834
2013,mv,JP3870400003,MARUI GROUP,JP,0.013434786935014468,3.02691775570711,4.173377841063828
2013,mv,JP3738600000,NITERRA,JP,0.010389832095151886,24.188200889056272,26.822272257767274
2013,mv,HK0293001514,CATHAY PACIFIC AIRWAYS,HK,0.010263105878281815,1242.2434126275682,2094.881640992157
2013,mv,JP3743000006,NH FOODS,JP,0.004043034296396592,25.476697314189956,85.94585103335254
2013,mv,JP3951600000,UNI CHARM,JP,0.0026938153189160967,6.080078629938535,2.890460355130046
2013,mv,HK0002007356,CLP HOLDINGS,HK,0.0021638390671847407,2829.3242424076534,1780.619485177722
2013,mv,AU000000ORG5,ORIGIN ENERGY (EX BORAL),AU,0.0019120906555214945,950.9628751415604,960.6717319372199
2013,mv,JP3686800008,NIPPON SHEET GLASS,JP,0.0009093636183788827,627.6825583336786,3416.5340726062295
2013,mv,JP3209000003,CASIO COMPUTER,JP,0.0002703198901385362,0.857362967407831,1.1718546426939032
2013,mv,JP3519400000,CHUGAI PHARM.,JP,0.00017143451991695856,12.816324675490689,4.837261413680066
2013,mv,JP3890310000,MS&AD INSURANCE GP.HDG.,JP,4.512183818283762e-05,0.626589574404727,1.749434979269899
2014,mv,JP3735400008,NTT,JP,0.35032381070243523,2.061799960925142,3.6555173387833775
