date,vw_drift,mv,mv_50,vw_50,vw_nz,vw
2020-06-30,0.020768800836784042,-0.01892115868034406,-0.022761572303523325,0.03838470986978702,0.03799229676342844,0.020630057000006582
2020-07-31,-0.010839979384663034,-0.0222475185032236,-0.013492216230404834,0.020329817025892937,0.01976320735425762,-0.007512856218365385
2020-08-31,0.06836854779000845,0.06370552223866652,0.064890132537792,0.06202953934273556,0.06509797676671722,0.06459253734982312
2020-09-30,-0.018495068928647662,-0.0034013865811819127,-0.0037914967541190364,-0.01605268820747456,-0.017574105476947384,-0.01168860098102131
2020-10-30,-0.011000547651619775,-0.015463827990043614,-0.009238810163066683,-0.00569109365943225,-0.006506031935503521,-0.012329619206600573
2020-11-30,0.1297807268951182,0.09822038163896876,0.10626550666412854,0.11591368595483192,0.1194992704700464,0.13065231586517784
2020-12-31,0.043856382483003,0.008890126402889298,0.023754407033671432,0.05565147364021049,0.05771432571578735,0.04442105359127855
2021-01-29,-0.0015182618151225848,0.03537394656790885,0.030341244634075497,0.009701709215506896,0.013909145656494436,-0.004834193234097343
2021-02-26,0.034780648960648405,0.005157420054464163,-0.00659662841532437,0.004488291027598786,0.004244605151383822,0.023294916353885104
2021-03-31,0.019235009527752384,0.03352302074496283,0.035291129455273615,0.022524320355349507,0.024530844256758836,0.015390884931859127
2021-04-30,-0.002765802217401507,-0.010864101988526404,-0.001149161118215906,0.02074251843602845,0.019512698985138917,-0.000764731827599144
2021-05-31,0.02511137855899056,-0.013061132797601297,0.0064291410629567745,0.011718308626827224,0.012106345437489306,0.020952300431233573
2021-06-30,-0.009385710278562238,-0.004138499048859833,0.011599663198541287,-0.01219953664275892,-0.0107711120973277,-0.008606336456252816
2021-07-30,-0.01877394719511737,-0.0018517830876182313,-0.0007220962923478224,-0.02600135819586769,-0.02493829826276254,-0.016385630144915862
2021-08-31,0.02108004980132761,0.03077395008004472,0.035780709474582215,0.006934064975318566,0.007892792528140359,0.02354395082826304
2021-09-30,0.013942095657478976,-0.0007577788388734956,0.004802782881837088,0.0031930776185956477,0.003668217010774572,0.010862565309122895
2021-10-29,-0.011550603842877327,-0.033656586884570766,-0.036081164531757526,0.007360234670751757,0.006588805096815689,-0.011143856854441931
2021-11-30,-0.042648829273959486,-0.027018206290915267,-0.020835354024120213,-0.04372483328438867,-0.047243761329239936,-0.035693279404749506
2021-12-31,0.029985319388246265,0.009035263121807193,0.007993950662434895,0.02153672906220635,0.02455735804552274,0.02832434408473124
2022-01-31,-0.03099144606807154,-0.023638369101565127,-0.023501393319813418,-0.036834533070102274,-0.036602442390212195,-0.03679454983007664
2022-02-28,0.002230757924304998,0.01226411693912826,0.0015911886483379592,0.013625083488481557,0.01384060790294853,0.001137567847603244
2022-03-31,0.011924014917067427,-0.028533132618082116,-0.020637979371889843,0.013409548579083592,0.009660078557884554,0.015780629296833815
2022-04-29,-0.06675290526147327,-0.03187446313587545,-0.03151910387899547,-0.053604638752277264,-0.05169473664181283,-0.06813256810162696
2022-05-31,0.007840647213219457,0.030996402899433437,0.03110757690177357,0.014834770219796284,0.014710801860482955,0.008228927512230753
2022-06-30,-0.0650175357986649,-0.0554257714109808,-0.03950280667973817,-0.051768070654658424,-0.05092796899799602,-0.07138377843269311
2022-07-29,0.0412069236344318,0.026360758703982252,0.01833311541185289,0.04488512291554009,0.04526474836167671,0.04318699837685748
2022-08-31,-0.020914194699802956,-0.01660827868687696,-0.02562784577377557,-0.030687950911698993,-0.02990215057726326,-0.01990349648981729
2022-09-30,-0.09640478282928926,-0.06604861202784668,-0.06308176397248316,-0.1059840303350601,-0.10584405927760154,-0.09863899647848878
2022-10-31,0.01276926944133327,-0.05888180249628178,-0.04714123612779613,0.011322768019821136,0.011253942566073882,0.015425737359738442
2022-11-30,0.10576618733315313,0.11035281109486914,0.10303386466925711,0.10641233560555546,0.10631421892160786,0.10641780522277844
2022-12-30,0.0047527278137012,0.042943045076997484,0.05737527130601808,0.011589159036932131,0.012212588370030239,0.0017777579688077866
2023-01-31,0.06934408192734762,0.03475685486627915,0.03362385893660357,0.07135813331032434,0.0711502369106182,0.06512673637150526
2023-02-28,-0.045001550370680876,-0.03811545424913452,-0.036606333525727466,-0.04701383610020119,-0.047376763420180615,-0.044365654185774664
2023-03-31,0.029034477949716697,0.02933151138477082,0.02855575500156539,0.014399177666842962,0.014341165137573967,0.028554106308246556
2023-04-28,0.005688396471979198,0.026258736435501587,0.026698465133074854,0.01051813787675489,0.010602881201424996,0.005535858460103214
2023-05-31,-0.005073210487742433,0.0038655287109665244,-0.0028381947548010975,-0.00037042219380914855,0.0001223863354777833,-0.007348442236367958
2023-06-30,0.04608690127286358,0.019345034116758676,0.01675708303369938,0.03110037458873907,0.031471145937007186,0.04297164499295828
2023-07-31,0.037261586070837016,0.056912652195220695,0.0571703737962805,0.040624453922508574,0.040576105537225196,0.03509416732585211
2023-08-31,-0.031524955371390044,0.010155235848649358,0.012282297342703549,-0.04604598491729377,-0.04651064099150448,-0.03164984443105439
2023-09-29,-0.018088694376343153,-0.013469189480962238,-0.012126980721027763,-0.029835382584911647,-0.030411744665787954,-0.018810282097327807
2023-10-31,-0.051195009206086356,-0.024375703042815736,-0.025179445039480993,-0.042324373037339054,-0.042278676006826846,-0.04825636483623903
2023-11-30,0.07388425455279422,-0.01889890647003163,-0.021139160977191512,0.06939073345197475,0.06998932590768417,0.06894481561735469
2023-12-29,0.05262768235063606,0.05309052012244759,0.04914145050204757,0.05842914099009035,0.05771557713424169,0.050049679789197624
2024-01-31,0.013580239648864173,0.021320585988319252,0.019919743732765872,0.0033165129672550198,0.002784948531905163,0.021672805384166913
2024-02-29,0.023383816202780943,-0.012630593923821773,-0.00865177447851651,0.02185635174318145,0.02354944517743557,0.02632095108614556
2024-03-29,0.021988135496873465,0.03839120058750846,0.038586768075956485,0.026925014567464205,0.027473411432209716,0.024028225714981345
2024-04-30,-0.02964171469340268,-0.012680727148917183,-0.01698900403885054,-0.020126368103076046,-0.02116107547047036,-0.0339161457847189
2024-05-31,0.014276569231896834,-0.013966090724280122,-0.023558023907371457,0.03014501943046242,0.03094882931487756,0.011583530047137426
2024-06-28,-0.006442770928347393,-0.03533771037242797,-0.036560863053716745,-0.021798293706529602,-0.02064910268556348,-0.006434992285833734
2024-07-31,0.04615505511996874,0.06723932890455012,0.07156935374705702,0.04792025339045178,0.046129350035280826,0.04756563171259096
2024-08-30,0.015980418651096444,0.0005165735055197764,-0.0008915680418014999,0.01863551947871623,0.0197771969494107,0.014642903129248593
2024-09-30,0.02527579434727085,0.008716355310703555,0.011409090630800565,0.03063234879674917,0.02979238385005991,0.019890195856482672
2024-10-31,-0.044721623063481875,-0.026734196700844662,-0.03133597375012167,-0.04606546969899282,-0.047496042439502034,-0.04318347309002739
2024-11-29,0.0021774747756616144,0.037739908615837627,0.03888571875288171,0.004996649399090754,0.004699326613972097,0.004745351607773441
2024-12-31,-0.012205254219726337,-0.028212415071543595,-0.02620937179576865,-0.015142195818690961,-0.014280756261036746,-0.010882013730575504
2025-01-31,0.013885435335463374,0.009155763950894248,0.020475690292961778,0.019471378622864036,0.01869454516564869,0.01614389796681927
2025-02-28,-0.00953137820247137,0.02938277786359764,0.02773463601447717,-0.012403727101733226,-0.01345886452329623,-0.009231806740792253
2025-03-31,0.003197409095386023,0.032245785529875524,0.031894200442356226,0.005909752464096134,0.005746056247334037,0.004197166992995223
2025-04-30,0.05565750229404684,0.050941816519923515,0.060307925275313395,0.04565290959131283,0.046693446405746936,0.05342495035422115
2025-05-30,0.03432588919933231,0.025476834326865143,0.02919266624380199,0.04165373467006342,0.040604204713608566,0.03808335822996127
2025-06-30,0.019439130423031203,0.025614093983888107,0.032086457197378696,0.022116545701741916,0.022391781318784342,0.021567190618711388
2025-07-31,-0.0005328575000605584,0.011775464366786954,0.018362909658998533,-0.00039214756498333597,-0.0013028761549425186,-0.0015343275112303344
2025-08-29,0.06026353290982766,0.07363133158110188,0.06205558784949375,0.0725180345015415,0.06950062932741376,0.061050036767067085
2025-09-30,0.019726391446112684,0.014644346479716016,0.01695531823102326,0.03149383857938552,0.03200675747329215,0.019648447778718617
2025-10-31,0.019472045963956814,0.00578069441806851,0.00815580860190969,0.018134935870263887,0.018773837635081645,0.026027364799115323
2025-11-28,-0.0003311770816403558,0.03634296032728225,0.03137707398527181,-0.006975468771673767,-0.0019580909136094715,-0.006689267283575823
2025-12-31,0.008450625948696775,-0.004794283026675181,-0.0023569946573471457,0.008693084131194578,0.006641497218817002,0.007572332506971384
