NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
COSCO SHIPPING PORTS,BMG2442N1048,217030,220058.0,217748.0,224669.0,241636.0,257851.0,274903.0,296379.0,252737.0,299104.0,339132.0,348713.0,445481.0,601013.0,735372.0,797843.0,870359.0,794306.0,556533.0,632554.0,999243.0,1036408.0,1001251.0,1205180.0,1439615.0,1456351.0,1504846.0
DFI RETAIL GROUP HOLDINGS,BMG2624N1535,5730851,5902333.0,5729196.0,4924466.0,3353885.0,3461476.0,3950846.0,4761140.0,5150074.0,5890280.0,6755586.0,7014200.0,7949356.0,9162658.0,9798889.0,10347249.0,11011689.0,11083643.0,11203849.0,11250356.0,11736295.0,11287596.0,10274885.0,8992476.0,9163643.0,9182498.0,8879855.0
HOPSON DEVELOPMENT HOLDINGS,BMG4600H1198,,170755.0,153662.0,150116.0,272666.0,427738.0,570508.0,790769.0,886421.0,1427584.0,1389394.0,1445222.0,1846705.0,1032393.0,1279613.0,2015389.0,2198440.0,1649045.0,2094974.0,1767450.0,1694111.0,2394581.0,4434242.0,3943595.0,3474987.0,4385082.0,4855201.0
HUABAO INTL.HDG.,BMG4639H1227,,,,5133.0,1292.0,1455.0,3388.0,3160.0,113119.0,153720.0,215050.0,274900.0,329312.0,398517.0,447295.0,502789.0,573524.0,496615.0,527707.0,512543.0,615261.0,619931.0,560110.0,601639.0,567527.0,467444.0,469564.0
JARDINE MATHESON HDG.,BMG507361001,11224312,10646721.0,10355224.0,9412935.0,7397747.0,8463677.0,8957182.0,11958488.0,16202579.0,19455173.0,22438679.0,22455221.0,29984932.0,38084456.0,39586087.0,39426321.0,39933289.0,36828710.0,37061418.0,39321981.0,42479926.0,41270429.0,32667301.0,35770813.0,37680590.0,36098524.0,35823196.0
KERRY PROPERTIES,BMG524401079,375131,301042.0,432772.0,645714.0,661049.0,540726.0,654166.0,1032481.0,1305637.0,1602701.0,1691277.0,1665771.0,2726021.0,2505050.0,3453189.0,1799196.0,1891322.0,1334224.0,1674172.0,4544978.0,2731423.0,2320537.0,1874014.0,1966622.0,1860476.0,1673843.0,2502273.0
KUNLUN ENERGY,BMG5320C1082,100246,139321.0,229580.0,189463.0,213282.0,269907.0,324805.0,435526.0,498749.0,492856.0,671619.0,679810.0,1164589.0,3274506.0,4247887.0,5593507.0,6196696.0,5345808.0,10552650.0,13126354.0,15911551.0,16563448.0,15877437.0,21468488.0,25485303.0,25062591.0,26037091.0
CTF SERVICES,BMG668971101,10501,10460.0,12794.0,18744.0,7401.0,1582691.0,1428580.0,1406159.0,1753925.0,2246064.0,2344309.0,1910896.0,1357938.0,1517286.0,2060379.0,2366544.0,3007753.0,3433072.0,3752801.0,4553644.0,3979390.0,3329265.0,3297641.0,3883904.0,4131971.0,3173256.0,3021579.0
ORIENT OVERSEAS (INTL.),BMG677491539,1831917,2133444.0,2393571.0,2378934.0,2457868.0,3245591.0,4134412.0,4707850.0,4587547.0,5653986.0,6567583.0,4341344.0,6019737.0,6030434.0,6457931.0,6225476.0,6523597.0,5924762.0,5299183.0,6087602.0,6565380.0,6937309.0,8196398.0,16789385.0,19797381.0,8355320.0,10715162.0
PACIFIC BASIN SHIP.,BMG684371393,,,,,,54263.0,233931.0,434776.0,617456.0,1177908.0,1696746.0,948543.0,1265669.0,1346688.0,1442834.0,1707117.0,1718983.0,1254219.0,1087677.0,1482965.0,1589802.0,1599403.0,1471847.0,2964956.0,3277850.0,2299777.0,2584741.0
SHANGRI-LA ASIA,BMG8063F1068,378494,484478.0,683226.0,599557.0,600500.0,541164.0,724486.0,844084.0,998061.0,1219886.0,1357911.0,1227530.0,1571528.0,1918004.0,2056890.0,2079041.0,2112234.0,2112398.0,2056001.0,2182385.0,2515070.0,2451917.0,1034074.0,1237893.0,1460462.0,2144732.0,2188055.0
SINOFERT HOLDINGS,BMG8403G1033,,,,,942386.0,1254605.0,1518840.0,2481497.0,2706105.0,3775482.0,6580378.0,3946336.0,4320832.0,5707433.0,6535303.0,5648210.0,4589491.0,4134083.0,2248979.0,2610860.0,3469302.0,3354838.0,3107261.0,3508387.0,3409429.0,3070486.0,2960100.0
YUE YUEN INDL.HDG.,BMG988031446,1429311,1479012.0,1688297.0,1779644.0,1938549.0,2515884.0,2817103.0,3295497.0,3717845.0,4314109.0,5143702.0,4958386.0,6154499.0,7065525.0,7353297.0,7575040.0,8015899.0,8394278.0,8482943.0,9090443.0,9684550.0,10191429.0,8450186.0,8511639.0,8959906.0,7901008.0,8192268.0
CHINA UNICOM (HONG KONG),HK0000049939,,2102239.0,2859909.0,3550961.0,4901457.0,8181757.0,9569530.0,10666318.0,11791939.0,13136097.0,21586152.0,22491770.0,25286051.0,32542126.0,39495059.0,47993892.0,46149442.0,43846800.0,41223310.0,40668079.0,43882660.0,42465826.0,44156746.0,50802469.0,52609311.0,52653146.0,54231388.0
CHINA TAIPING INSURANCE HLDGS,HK0000055878,,,148044.0,131220.0,348598.0,244464.0,968229.0,1169820.0,1838614.0,3126905.0,3168786.0,4342583.0,6641205.0,6931967.0,8283660.0,11845010.0,10752661.0,20471392.0,21542900.0,25232345.0,27380694.0,31903636.0,35365617.0,41295816.0,39155259.0,12290087.0,12238453.0
TELEVISION BROADCASTS,HK0000139300,432235,418032.0,447497.0,418556.0,405369.0,425840.0,489356.0,538437.0,538130.0,554816.0,568324.0,512844.0,600359.0,671567.0,702273.0,732327.0,744621.0,571891.0,542609.0,554342.0,570582.0,469730.0,351449.0,371931.0,457230.0,424902.0,418105.0
SHOUCHENG HOLDINGS,HK0000592854,475223,341491.0,283617.0,249017.0,256474.0,299230.0,421742.0,589152.0,828421.0,1463102.0,2252084.0,1462265.0,2035627.0,2751658.0,2090355.0,1966210.0,1645288.0,933658.0,133465.0,487910.0,213625.0,50992.0,91062.0,153338.0,203997.0,112975.0,155935.0
NEW WORLD DEVELOPMENT COMPANY,HK0000608585,2631120,2252776.0,2633125.0,2721817.0,2703550.0,2761949.0,3306651.0,2916471.0,2738041.0,3286382.0,3659037.0,3149344.0,4260987.0,4758593.0,5281595.0,6375941.0,7262481.0,7964203.0,6757139.0,7405931.0,10452579.0,7719180.0,8014199.0,8754625.0,9287184.0,6246181.0,4556360.0
YUEXIU PROPERTY COMPANY,HK0000745908,324132,346421.0,433492.0,432621.0,413524.0,501801.0,580350.0,509870.0,596634.0,906081.0,538112.0,682389.0,831654.0,1488742.0,1288325.0,2311360.0,2545398.0,3500109.0,3137790.0,3520926.0,3987836.0,5604193.0,6719220.0,8891115.0,10733347.0,11336488.0,12027091.0
CLP HOLDINGS,HK0002007356,3100582,3076724.0,3135228.0,3205101.0,3350527.0,3632904.0,3946709.0,4974168.0,5853974.0,6514049.0,7001630.0,6523377.0,7501507.0,11814161.0,13517362.0,13462797.0,11899530.0,10360143.0,10237160.0,11771923.0,11651089.0,11031335.0,10267915.0,10773026.0,12835719.0,11146779.0,11673254.0
HONG KONG AND CHINA GAS,HK0003000038,700250,750917.0,852811.0,879182.0,881799.0,937394.0,1045396.0,1205498.0,1724772.0,1824521.0,1592823.0,1590263.0,2488353.0,2891436.0,3212696.0,3637892.0,4077652.0,3798886.0,3680334.0,4152258.0,4979415.0,5230335.0,5279997.0,6872915.0,7772354.0,7285208.0,7118729.0
WHARF HOLDINGS,HK0004000045,1286932,1352211.0,1598067.0,1503253.0,1494109.0,1447220.0,1532452.0,1617017.0,1711796.0,2078791.0,2055472.0,2259904.0,2488944.0,3094781.0,3977568.0,4106842.0,4918766.0,5247470.0,6009115.0,5532636.0,2683223.0,2172306.0,2708825.0,2871387.0,2303396.0,2423241.0,1554697.0
POWER ASSETS HOLDINGS,HK0006000050,1299823,1356259.0,1364698.0,1393249.0,1487827.0,1446834.0,1462452.0,1498284.0,1560266.0,1606292.0,1647086.0,1338330.0,1331932.0,1315191.0,1342571.0,1316528.0,274856.0,167919.0,165993.0,181553.0,198167.0,173537.0,163843.0,163727.0,161304.0,165215.0,117934.0
PCCW,HK0008011667,36593,16883.0,934888.0,2815345.0,2578473.0,2900099.0,2935288.0,2900524.0,3283846.0,3041616.0,4120100.0,3228600.0,2948974.0,3176521.0,3263678.0,3518255.0,4292055.0,5047071.0,4946788.0,4737000.0,4950996.0,4830337.0,4908319.0,4959808.0,4598758.0,4647891.0,4819625.0
HANG LUNG GROUP,HK0010000088,674868,453098.0,361825.0,406936.0,443963.0,423787.0,1214359.0,641740.0,480889.0,1340492.0,628995.0,1593031.0,1615630.0,866652.0,1029455.0,1254836.0,2271202.0,1232048.0,1759935.0,1564680.0,1285347.0,1214633.0,1229208.0,1403230.0,1395120.0,1392820.0,1509141.0
HANG SENG BANK DEAD - DELIST.28/01/26,HK0011000095,4606612,4047570.0,4582375.0,3648320.0,2527062.0,2379496.0,2518617.0,4295931.0,5733057.0,7276409.0,5933790.0,4641604.0,4845734.0,5095352.0,5517625.0,4495413.0,4631658.0,4947321.0,4762495.0,5429330.0,6551372.0,7476395.0,6076248.0,5195262.0,6091809.0,9066245.0,9615510.0
HENDERSON LD.DEV.,HK0012000102,1371561,1876125.0,2180506.0,918803.0,1047297.0,830869.0,742235.0,774616.0,1096964.0,1590029.0,1739801.0,1307223.0,910815.0,1958154.0,2009925.0,2999475.0,3014382.0,3034996.0,3295109.0,3126420.0,2801359.0,3113373.0,3227833.0,3018818.0,3258086.0,3525527.0,3241059.0
HYSAN DEVELOPMENT,HK0014000126,829155,373410.0,189804.0,173781.0,158129.0,146524.0,148013.0,161121.0,162433.0,175456.0,211221.0,216296.0,226548.0,247799.0,320464.0,394495.0,415830.0,440338.0,455578.0,453627.0,495737.0,513403.0,478628.0,462953.0,441195.0,410480.0,437471.0
SUN HUNG KAI PROPERTIES,HK0016000132,2996575,3043614.0,3311537.0,2156350.0,3764503.0,2324452.0,3149265.0,3369011.0,3319199.0,3608128.0,3568321.0,4169358.0,6608158.0,8697463.0,8218751.0,7022086.0,9633100.0,8934115.0,13225931.0,11127154.0,8613586.0,11187364.0,11612459.0,10180990.0,8291154.0,9118674.0,10798312.0
SWIRE PACIFIC 'A',HK0019000162,2180911,2167290.0,1929785.0,1948523.0,1950649.0,2259376.0,2349256.0,2441318.0,2447930.0,2764325.0,3181211.0,3206971.0,3750240.0,4678271.0,5653751.0,6624757.0,7906579.0,7816324.0,8040464.0,10265289.0,10782084.0,11026572.0,10324938.0,11651071.0,11625238.0,12125538.0,10518941.0
BANK OF EAST ASIA,HK0023000190,1594434,1406678.0,1532744.0,1416991.0,1043734.0,998080.0,1008023.0,1444406.0,2167766.0,2879383.0,2304089.0,2090087.0,2274340.0,3279534.0,3727230.0,4009603.0,4422324.0,3837618.0,3235182.0,3564193.0,3942063.0,4468457.0,3535780.0,3079510.0,3813278.0,5662071.0,5788247.0
MTR,HK0066009694,900831,932107.0,971047.0,973364.0,985389.0,976645.0,1070653.0,1179985.0,1222108.0,1371068.0,2273141.0,2420066.0,3790951.0,4309151.0,4607023.0,4985215.0,5179305.0,5353511.0,5823791.0,7088239.0,6872773.0,7016675.0,5488219.0,6056627.0,6096654.0,7286601.0,7701109.0
SINO LAND,HK0083000502,844588,230773.0,304339.0,240147.0,574275.0,597630.0,480414.0,271639.0,1045029.0,1358015.0,1018518.0,1016353.0,768467.0,1160466.0,1092483.0,778748.0,1383108.0,2894114.0,2097512.0,1460775.0,1458512.0,866859.0,882669.0,4022603.0,1408730.0,1332736.0,987604.0
HANG LUNG PROPERTIES,HK0101000591,496018,355388.0,284826.0,287663.0,293719.0,282178.0,591686.0,561502.0,425541.0,1291010.0,559594.0,1526160.0,1548462.0,791358.0,950306.0,1177946.0,2196910.0,1157589.0,1684027.0,1491164.0,1207992.0,1139579.0,1157866.0,1326499.0,1319378.0,1320570.0,1442667.0
CHINA MERCHANTS PORT HOLDINGS,HK0144000764,193144,173324.0,177189.0,154634.0,216557.0,273989.0,308893.0,383144.0,559113.0,802633.0,533211.0,461946.0,746298.0,1220945.0,1420818.0,999181.0,1064985.0,1056940.0,1027917.0,1111309.0,1294778.0,1145501.0,1153996.0,1520508.0,1599651.0,1468266.0,1519664.0
CHINA EVERBRIGHT,HK0165000859,3516,17974.0,159055.0,63314.0,8064.0,48868.0,28712.0,259655.0,396739.0,569180.0,245687.0,63848.0,189359.0,152407.0,197669.0,247968.0,284377.0,459925.0,756511.0,490782.0,393870.0,414070.0,483334.0,316386.0,456110.0,310790.0,308805.0
MELCO INTL.DEV.,HK0200030994,,13154.0,12260.0,11719.0,11074.0,21096.0,52318.0,77433.0,102550.0,103233.0,89087.0,91353.0,16075.0,16672.0,18930.0,23605.0,26020.0,54868.0,3074062.0,5265049.0,5189902.0,5791585.0,1731888.0,2006666.0,1347259.0,3776372.0,4642015.0
SHUN TAK HOLDINGS,HK0242001243,153850,378025.0,422627.0,682420.0,642911.0,662489.0,480663.0,306371.0,321353.0,425575.0,561044.0,415758.0,397775.0,382698.0,708305.0,460531.0,1230280.0,565547.0,496423.0,816797.0,840023.0,1885890.0,540592.0,619725.0,445113.0,520215.0,583323.0
GUANGDONG INVESTMENT,HK0270001396,810490,688855.0,634455.0,932337.0,863722.0,664129.0,655007.0,676710.0,775756.0,857928.0,978827.0,761639.0,815744.0,923300.0,997240.0,1029063.0,1086819.0,1177482.0,1348588.0,1555838.0,1703041.0,2148774.0,2989593.0,3812882.0,2957823.0,3094573.0,2374752.0
CHINA RESOURCES BEER HOLDINGS,HK0291001490,706509,1658346.0,2155493.0,3102212.0,3695146.0,4456914.0,6035720.0,6907926.0,8381833.0,6606907.0,8333818.0,8256704.0,11138344.0,14203191.0,16272759.0,18857060.0,21780013.0,4470267.0,4313912.0,4399621.0,4807560.0,4851525.0,4570335.0,5173468.0,5226633.0,5501634.0,5378051.0
CATHAY PACIFIC AIRWAYS,HK0293001514,3444732,3689097.0,4426710.0,3902175.0,4242326.0,3803952.0,5008388.0,6563081.0,7785701.0,9665197.0,11164284.0,8623248.0,11497430.0,12687259.0,12810305.0,12941698.0,13670678.0,13138510.0,11953406.0,12438172.0,14153349.0,13771371.0,6054961.0,5849402.0,6507756.0,12082316.0,13393751.0
CTII.INTL.INV.HK.,HK0308001558,171796,355639.0,352797.0,298629.0,367946.0,424522.0,615650.0,727950.0,894011.0,566537.0,565892.0,526641.0,573398.0,561207.0,601795.0,561530.0,577202.0,564273.0,524011.0,627616.0,575791.0,576355.0,253725.0,468064.0,386611.0,574699.0,593830.0
SHANGHAI INDUSTRIAL HOLDINGS,HK0363006039,459096,424228.0,379613.0,410195.0,433340.0,363442.0,439612.0,776767.0,877548.0,1020131.0,1641883.0,890660.0,1632621.0,1929936.0,2486226.0,2777785.0,2575344.0,2528245.0,2852259.0,3772248.0,3875780.0,4164055.0,3501025.0,4971863.0,3997355.0,4181267.0,3710958.0
HONG KONG EXCHANGES AND CLEARING,HK0388045442,,252366.0,321541.0,256266.0,231807.0,259765.0,306918.0,347312.0,531179.0,1076137.0,835764.0,825797.0,911072.0,948521.0,823718.0,1048638.0,1179132.0,1572893.0,1342891.0,1480680.0,1820208.0,1748504.0,2188270.0,2520836.0,2180473.0,1989359.0,2238944.0
BEIJING ENTERPRISES HOLDINGS,HK0392044647,438296,491466.0,668421.0,798395.0,898939.0,1025021.0,1239198.0,1418176.0,928259.0,1449286.0,2540874.0,3116774.0,3546267.0,3928654.0,4585192.0,5455766.0,6182740.0,7721958.0,7211768.0,7352645.0,8635859.0,8726176.0,8825252.0,10320909.0,11769015.0,10525858.0,11701851.0
DAH SING FINANCIAL HDG.,HK0440001847,539018,525937.0,555758.0,478319.0,434436.0,421737.0,391833.0,625472.0,933574.0,1215533.0,960937.0,646320.0,686821.0,848150.0,871383.0,927665.0,1191080.0,1099516.0,881139.0,999289.0,1148325.0,1237144.0,1116480.0,957633.0,1286204.0,1785644.0,1964391.0
CHINA OVERSEAS LAND INVESTMENT,HK0688002218,700317,461721.0,798110.0,844332.0,819575.0,979728.0,1105714.0,898731.0,1397493.0,2133243.0,2436183.0,4805066.0,5691052.0,6263691.0,8324931.0,10621492.0,15477164.0,17989760.0,20454858.0,20964537.0,21621121.0,23921563.0,27000773.0,37536311.0,26727015.0,28619472.0,25773726.0
LINK REAL ESTATE INVESTMENT TRUST,HK0823032773,,,,,,,,,173434.0,524956.0,558485.0,606916.0,664360.0,725863.0,803222.0,876054.0,1010168.0,1050521.0,1307450.0,1329301.0,2205965.0,1699327.0,1369958.0,1448525.0,1513070.0,1651768.0,1797366.0
CHINA RESOURCES POWER,HK0836012952,,,,,,63161.0,243377.0,764139.0,1247645.0,2158629.0,3452221.0,4276177.0,6238838.0,7827030.0,8048403.0,8961657.0,9116360.0,9170829.0,8533234.0,9373209.0,9805155.0,8722907.0,8972758.0,11522491.0,13172748.0,13213927.0,13510951.0
CHIN.PWR.INTDVT.,HK2380027329,,,,,,352665.0,404342.0,534453.0,650650.0,779580.0,1396358.0,1597853.0,2131059.0,2502041.0,2776127.0,3062548.0,3314674.0,3196400.0,2836374.0,2954608.0,3496351.0,4058279.0,4131398.0,5382236.0,6475543.0,6254804.0,7546504.0
BOC HONG KONG HOLDINGS,HK2388011192,,,,5540944.0,3376425.0,2957458.0,2747466.0,4132463.0,6879336.0,8371980.0,6502204.0,5039047.0,5476960.0,6533411.0,7500995.0,10559403.0,11811953.0,11707732.0,10985030.0,12658848.0,13861005.0,16365934.0,15032904.0,12798445.0,14160835.0,19485028.0,21156329.0
SEAGATE TECHNOLOGY HOLDINGS,IE00BKVD2N49,,,,5966000.0,6087000.0,6673000.0,6129000.0,8536000.0,10606000.0,12277000.0,11305000.0,10193000.0,11122000.0,11561000.0,16332000.0,13968000.0,14188000.0,12169000.0,10940000.0,10626000.0,11344000.0,9958000.0,10172000.0,11975000.0,9352000.0,6471000.0,8035000.0
NIPPON BUILDING FUND,JP3027670003,,,,,191519.0,234059.0,276011.0,304756.0,414430.0,512794.0,681980.0,671711.0,681879.0,759739.0,667028.0,664162.0,608628.0,575727.0,636165.0,711467.0,677514.0,714407.0,764404.0,843994.0,775598.0,636544.0,652937.0
JAPAN REAL ESTATE INV.,JP3027680002,,,,,119387.0,165567.0,189766.0,201526.0,243803.0,324614.0,506946.0,467527.0,536750.0,590924.0,521351.0,509434.0,463443.0,484768.0,545820.0,566537.0,594484.0,627234.0,675191.0,628048.0,577189.0,512397.0,542661.0
JAPAN METROPOLITAN FUND INVESTMENT REIT,JP3039710003,,,,,,69895.0,149913.0,183063.0,230799.0,330692.0,433422.0,453536.0,533253.0,585730.0,509706.0,485951.0,500144.0,518585.0,614596.0,567077.0,591111.0,608158.0,598065.0,619605.0,636403.0,558025.0,527931.0
JAPAN PRIME REALTY INV.,JP3040890000,,,,,78269.0,110769.0,139364.0,142317.0,145928.0,188012.0,244882.0,285822.0,296310.0,306006.0,273290.0,265374.0,235690.0,235809.0,261085.0,274132.0,282128.0,295351.0,318681.0,310842.0,288935.0,240004.0,240497.0
AISIN,JP3102000001,8305611,8372966.0,8649720.0,8429067.0,10910132.0,13346720.0,15453686.0,17373048.0,19153398.0,24861771.0,28291642.0,20218066.0,28328155.0,28637082.0,27644940.0,27078081.0,24831174.0,26414366.0,30634630.0,34752728.0,36970607.0,35889308.0,32514335.0,34002253.0,33180366.0,33185581.0,30900853.0
ACOM,JP3108600002,2528937,2864189.0,2970514.0,2806049.0,3439305.0,4147799.0,4164225.0,3749422.0,3554182.0,3681751.0,3792575.0,3169331.0,3130667.0,2850517.0,2111973.0,1956782.0,1825003.0,1952434.0,2154885.0,2344413.0,2509101.0,2567564.0,2583872.0,2292242.0,2097395.0,1947238.0,2019343.0
ASAHI KASEI,JP3111200006,11387600,10808884.0,10325123.0,9398076.0,9721050.0,11314415.0,13100011.0,12299221.0,13166543.0,15784001.0,18691957.0,14972963.0,19230985.0,21583048.0,16973747.0,18307001.0,16870086.0,16337897.0,16449888.0,18215301.0,19606080.0,19981462.0,19978809.0,20928736.0,20849589.0,18548688.0,19252411.0
AGC,JP3112000009,11965582,11815608.0,10866161.0,9802102.0,10363548.0,15709511.0,14206745.0,12890271.0,13377960.0,15823417.0,16074752.0,12708336.0,15792049.0,15951035.0,12849099.0,13036863.0,11498438.0,11029004.0,11408225.0,13258432.0,13923687.0,13964107.0,13437734.0,14837911.0,15856334.0,13618763.0,13357905.0
ASAHI GROUP HOLDINGS,JP3116000005,12058777,12884731.0,12094116.0,10706322.0,11399754.0,13273626.0,13903487.0,12074347.0,11940267.0,13779493.0,16279871.0,16297379.0,18248714.0,19208604.0,17050801.0,16929894.0,15226645.0,15445660.0,15182572.0,18887321.0,19385509.0,19216694.0,19293642.0,19546972.0,19557678.0,18676003.0,18990357.0
ASICS,JP3118000003,1224122,1265060.0,1155958.0,944465.0,1101956.0,1285739.0,1378676.0,1384776.0,1573516.0,2054739.0,2724406.0,2452607.0,2891840.0,3227024.0,2721011.0,2569729.0,4025809.0,3563228.0,3549984.0,3625103.0,3535194.0,3477599.0,3128297.0,3532339.0,3774298.0,3847461.0,4383668.0
AJINOMOTO,JP3119600009,7427495,7513149.0,7169658.0,6942363.0,8054074.0,9362786.0,10235136.0,9206556.0,9499141.0,11397921.0,13439783.0,12818906.0,14807964.0,15651377.0,12677551.0,10113789.0,8361352.0,9799467.0,9416071.0,10322444.0,10321568.0,10236412.0,10115870.0,9884540.0,10295284.0,9442497.0,9837007.0
ADVANTEST,JP3122400009,2287142,1307144.0,1444638.0,1497863.0,590774.0,926490.0,2478883.0,1900780.0,2024501.0,2057986.0,1113110.0,455905.0,1214249.0,1539737.0,1544961.0,1135430.0,1300775.0,1331130.0,1364910.0,1699805.0,2618806.0,2498637.0,2763082.0,3415201.0,4125028.0,3359655.0,4413355.0
AMADA,JP3122800000,1380532,1071411.0,1141436.0,1430699.0,1238154.0,1389658.0,1896799.0,1762350.0,2087125.0,2643351.0,2906187.0,1510227.0,1935053.0,2348035.0,2028429.0,2236551.0,2430469.0,2581406.0,2509664.0,2622050.0,3013557.0,3042975.0,2506879.0,2586573.0,2760271.0,2643819.0,2539743.0
ARIAKE JAPAN,JP3125800007,117399,126273.0,138761.0,134051.0,153632.0,180440.0,190872.0,182024.0,184397.0,213421.0,248581.0,242468.0,318117.0,403671.0,353182.0,357228.0,336781.0,379435.0,420347.0,492035.0,502002.0,503275.0,471051.0,454691.0,432912.0,393518.0,414470.0
ALFRESA HOLDINGS,JP3126340003,,,,,,,11041432.0,11535207.0,12909384.0,16033479.0,21241372.0,22553827.0,25996423.0,30427403.0,25582260.0,24333822.0,20861571.0,21185886.0,22739938.0,23489287.0,24052880.0,24842888.0,24939293.0,22596091.0,20781043.0,19072888.0,19000687.0
ALPS ALPINE,JP3126400005,4488083,5114099.0,4727838.0,4187330.0,4738128.0,5704688.0,6037784.0,5931250.0,5787482.0,6757873.0,6799686.0,5014057.0,6652904.0,6882097.0,5817510.0,6432628.0,6239172.0,6504161.0,6573439.0,7660860.0,7849953.0,7724326.0,6768762.0,6797534.0,7088695.0,6527666.0,6262539.0
AEON FINANCIAL SERVICE,JP3131400008,380302,493834.0,539309.0,532058.0,712806.0,962510.0,1053083.0,1167923.0,1380022.0,1710570.0,1977083.0,1894057.0,2098554.0,2229375.0,1834066.0,1877558.0,2658048.0,2897875.0,3235445.0,3533904.0,3916807.0,3968326.0,4748381.0,4154727.0,3531127.0,3214319.0,3353290.0
AEON MALL DEAD - DELIST.27/06/25,JP3131430005,,,,136630.0,208574.0,309797.0,339985.0,423506.0,491592.0,750099.0,1425709.0,1542479.0,1758932.0,1945738.0,1692051.0,1719401.0,1677433.0,1860529.0,2316682.0,2565448.0,2810879.0,2965898.0,2723577.0,2721194.0,2945029.0,2815829.0,2855820.0
IHI,JP3134800006,9678556,9720962.0,8601529.0,7997218.0,8570503.0,10053833.0,10384046.0,9290424.0,9995438.0,12436951.0,15851958.0,14220688.0,15330238.0,15518087.0,13580391.0,12438295.0,11995444.0,12805761.0,13514909.0,14308339.0,13771450.0,12494179.0,11715546.0,10160067.0,10149103.0,8587179.0,10375154.0
ISUZU MOTORS,JP3137200006,15989365,14934291.0,13023657.0,11720932.0,11600201.0,13648829.0,13937027.0,13046128.0,13822142.0,16387973.0,20261272.0,10542193.0,17439255.0,17199347.0,17506972.0,17401703.0,15502212.0,16187516.0,16857235.0,18737056.0,19740087.0,19124963.0,17791292.0,20837972.0,23945434.0,22884502.0,20679758.0
ITO EN,JP3143000002,1220084,1444061.0,1503795.0,1439419.0,1749298.0,2036198.0,2303104.0,2381237.0,2496181.0,3063200.0,3717049.0,3660742.0,4311799.0,4734259.0,4270658.0,4252796.0,3685320.0,3809280.0,4219319.0,4417439.0,4640190.0,4546663.0,4213006.0,3595139.0,3314748.0,3031436.0,3027044.0
ITOCHU,JP3143600009,5301446,5919043.0,5293235.0,4444814.0,4616775.0,5365535.0,17547827.0,18722538.0,20786633.0,27212199.0,36126653.0,37665982.0,43362510.0,52355349.0,48831836.0,53033551.0,47935733.0,43540022.0,42540992.0,48803677.0,92499074.0,103341058.0,98130875.0,103720714.0,107043991.0,93427363.0,94442600.0
ITOCHU TECHNO-SOLUTIONS DEAD - DELIST.01/12/23,JP3143900003,1298675,1617666.0,1799766.0,2262226.0,2531116.0,2734244.0,2273511.0,1943065.0,2259627.0,2955868.0,3479420.0,3345966.0,3501777.0,3855415.0,3394371.0,3231257.0,3192399.0,3142139.0,3662788.0,3901092.0,3976474.0,4409086.0,4667335.0,4441007.0,4379501.0,3986821.0,3819014.0
IBIDEN,JP3148800000,1051043,1221224.0,1664952.0,1534299.0,1793517.0,1992493.0,2324563.0,2489330.0,3132726.0,4054137.0,3855246.0,2855274.0,3657376.0,3905671.0,3184448.0,3040925.0,2679283.0,2683389.0,2374498.0,2612148.0,2751231.0,2700090.0,2938829.0,3434748.0,3260135.0,2569873.0,2330207.0
ABC-MART,JP3152740001,,,231386.0,212027.0,316493.0,386099.0,446284.0,536699.0,613233.0,812565.0,1075192.0,1187139.0,1513319.0,1799626.0,1672583.0,1788857.0,1775368.0,1938298.0,2130664.0,2252625.0,2393635.0,2517163.0,2185490.0,2101560.0,2118042.0,2251528.0,2383610.0
USHIO,JP3156400008,636144,638426.0,631966.0,665797.0,683678.0,871482.0,1135162.0,1010013.0,1238543.0,1423266.0,1480367.0,1216547.0,1730164.0,1952264.0,1567767.0,1496884.0,1353487.0,1489443.0,1508196.0,1609349.0,1518573.0,1497626.0,1154871.0,1274890.0,1304327.0,1208424.0,1130659.0
UBE,JP3158800007,5556790,4959757.0,4449816.0,3996167.0,4339976.0,4867862.0,5354319.0,4889929.0,5300068.0,6492396.0,8198851.0,5933183.0,7398665.0,8333416.0,6825769.0,6303499.0,5522663.0,5407750.0,5330957.0,6193867.0,6665012.0,6324677.0,5794262.0,5695703.0,4260571.0,3097666.0,3197410.0
EISAI,JP3160400002,2681109,2627496.0,2614600.0,2701762.0,3772586.0,4423082.0,5071922.0,4884483.0,5383495.0,6897657.0,8607988.0,8716515.0,9954938.0,8665196.0,6205901.0,5828372.0,4799859.0,4710282.0,4720453.0,5162060.0,5735924.0,6086336.0,6735375.0,6232221.0,5740862.0,5054698.0,5114579.0
SMC,JP3162600005,1753709,1522594.0,1678947.0,1882603.0,1575223.0,2097247.0,2717535.0,2455177.0,2783240.0,3333318.0,3688624.0,2154511.0,3800870.0,4397936.0,3564299.0,3719400.0,3770097.0,3974737.0,4156930.0,5214929.0,5451024.0,4863266.0,4966279.0,6142969.0,6327614.0,5260107.0,5069704.0
