NAME,ISIN,1999-12-31 00:00:00,2000-01-31 00:00:00,2000-02-29 00:00:00,2000-03-31 00:00:00,2000-04-28 00:00:00,2000-05-31 00:00:00,2000-06-30 00:00:00,2000-07-31 00:00:00,2000-08-31 00:00:00,2000-09-29 00:00:00,2000-10-31 00:00:00,2000-11-30 00:00:00,2000-12-29 00:00:00,2001-01-31 00:00:00,2001-02-28 00:00:00,2001-03-30 00:00:00,2001-04-30 00:00:00,2001-05-31 00:00:00,2001-06-29 00:00:00,2001-07-31 00:00:00,2001-08-31 00:00:00,2001-09-28 00:00:00,2001-10-31 00:00:00,2001-11-30 00:00:00,2001-12-31 00:00:00,2002-01-31 00:00:00,2002-02-28 00:00:00,2002-03-29 00:00:00,2002-04-30 00:00:00,2002-05-31 00:00:00,2002-06-28 00:00:00,2002-07-31 00:00:00,2002-08-30 00:00:00,2002-09-30 00:00:00,2002-10-31 00:00:00,2002-11-29 00:00:00,2002-12-31 00:00:00,2003-01-31 00:00:00,2003-02-28 00:00:00,2003-03-31 00:00:00,2003-04-30 00:00:00,2003-05-30 00:00:00,2003-06-30 00:00:00,2003-07-31 00:00:00,2003-08-29 00:00:00,2003-09-30 00:00:00,2003-10-31 00:00:00,2003-11-28 00:00:00,2003-12-31 00:00:00,2004-01-30 00:00:00,2004-02-27 00:00:00,2004-03-31 00:00:00,2004-04-30 00:00:00,2004-05-31 00:00:00,2004-06-30 00:00:00,2004-07-30 00:00:00,2004-08-31 00:00:00,2004-09-30 00:00:00,2004-10-29 00:00:00,2004-11-30 00:00:00,2004-12-31 00:00:00,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-29 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-29 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-30 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-28 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-29 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-29 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-30 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-29 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-28 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-30 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-29 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-28 00:00:00,2008-12-31 00:00:00,2009-01-30 00:00:00,2009-02-27 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-29 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-30 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-29 00:00:00,2010-02-26 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-30 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-29 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-29 00:00:00,2021-02-26 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-30 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-29 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-29 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-29 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-30 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-28 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-29 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-29 00:00:00,2024-01-31 00:00:00,2024-02-29 00:00:00,2024-03-29 00:00:00,2024-04-30 00:00:00,2024-05-31 00:00:00,2024-06-28 00:00:00,2024-07-31 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-29 00:00:00,2024-12-31 00:00:00,2025-01-31 00:00:00,2025-02-28 00:00:00,2025-03-31 00:00:00,2025-04-30 00:00:00,2025-05-30 00:00:00,2025-06-30 00:00:00,2025-07-31 00:00:00,2025-08-29 00:00:00,2025-09-30 00:00:00,2025-10-31 00:00:00,2025-11-28 00:00:00,2025-12-31 00:00:00,2026-01-30 00:00:00
,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,AN8068571086,30859.99,33574.85,40611.13,43352.43,43387.86,41861.39,42466.02,42074.79,48547.8,46840.63,43319.58,35281.65,45489.11,43703.7,36277.5,33017.72,38261.79,36374.67,30384.36,31019.17,28277.95,26373.51,27943.23,27706.61,31711.7,32542.72,33593.04,33945.07,31596.27,29801.49,26835.19,24783.55,24951.0,22332.21,23290.3,25694.25,24440.01,21890.91,24161.29,22132.3,24414.82,28310.25,27698.86,26243.16,28828.47,28335.48,27498.29,27469.03,32063.06,35848.29,37962.91,37618.18,34483.82,33682.55,37502.78,37981.09,36493.02,39628.29,37055.48,38639.2,39416.34,40093.11,44459.5,41525.0,40305.41,40281.85,44675.56,49264.35,50729.2,49707.21,53471.48,56393.36,57229.88,75306.19,67949.81,74786.19,81576.25,77364.06,77092.5,79152.75,72581.31,73445.69,74321.69,80684.06,74415.94,74825.63,74012.44,81437.25,87013.31,91774.75,100107.1,112912.0,115033.9,125166.4,115484.8,111753.7,117637.4,90307.38,103542.1,103798.4,119964.8,120656.7,128872.6,121879.0,113026.0,93408.69,61782.05,60693.54,50633.77,48815.59,45519.3,48598.02,58611.96,68470.31,64814.16,64083.52,67317.63,71565.5,74687.56,76716.81,78157.75,76200.5,73053.25,75695.5,85190.31,66976.13,66033.63,71188.44,73021.31,84059.31,95356.38,105521.0,113925.6,121114.7,127036.2,126548.2,121785.3,116316.8,116585.3,121942.3,105412.5,80165.06,98605.88,101102.2,91680.5,100259.8,103581.8,93331.69,98869.63,84347.19,86560.88,94563.94,96050.25,95983.88,92305.94,95080.56,92046.13,103670.3,103619.4,99679.56,98950.88,97089.69,95268.31,107614.4,107098.4,116366.0,123424.9,116445.0,117803.4,114404.9,121498.9,126963.8,132237.5,135480.0,152914.7,140520.7,142141.2,130853.9,126954.9,110599.8,108924.4,105072.9,107548.4,105945.9,120128.6,115252.9,109068.9,104804.4,97907.63,86978.19,98567.69,97063.56,87631.56,90797.63,89881.38,92359.63,111705.7,106088.4,109975.9,111978.6,109864.7,109412.5,108842.1,116939.4,116800.3,116480.3,112031.5,108518.1,100862.1,96693.63,91157.06,94978.38,87931.13,96584.38,88656.81,87063.75,93352.81,101829.8,90974.19,89782.25,94964.69,95117.06,92845.38,93455.69,87420.88,84320.5,71054.19,62454.58,49897.35,61140.87,61065.95,60386.84,59116.99,48049.89,55044.75,55278.67,44850.83,47304.54,45255.64,50114.84,55657.47,46395.06,37605.32,18721.59,23343.02,25632.9,25527.21,25180.18,26387.82,21660.0,20796.94,28940.31,30394.49,30923.59,39025.69,38020.67,37824.91,43809.75,44763.79,40316.82,39212.05,41574.04,45248.92,40227.5,42031.31,54830.16,55451.4,58390.04,55139.08,64962.64,50578.51,52374.81,53958.9,50906.19,73778.56,73097.94,75806.25,80922.31,75568.25,69983.69,70340.06,61046.91,69808.63,82912.0,83793.13,82855.19,79507.94,74336.94,74336.94,69774.5,69244.38,78342.0,67864.94,65592.31,67436.13,68571.81,62465.84,59239.83,56585.01,62050.05,53708.59,54774.95,56651.57,56854.73,45225.37,44953.31,45672.2,50485.0,55025.62,51346.14,53870.88,54139.78,57390.82,72344.13
ALUAR,ARALUA010258,1129.31,1328.64,1395.07,1362.23,1340.19,1317.78,1209.89,1395.69,1447.55,1361.73,1296.32,1188.29,1038.54,1209.93,1209.73,1123.79,1123.67,1144.88,1070.61,1070.91,1045.12,917.76,943.45,935.19,1009.4,929.24,889.17,758.38,768.17,631.24,533.5,683.87,646.92,673.83,759.27,912.86,992.33,964.25,958.0,1031.82,1024.69,1006.63,1044.41,1000.68,950.76,1115.19,1299.04,1187.95,1546.81,1684.79,1640.24,1667.99,1492.68,1299.48,1287.03,1395.06,1420.44,1577.47,1690.56,1518.0,1499.61,1469.73,1476.12,1414.75,1309.63,1469.42,1497.91,1617.46,1574.44,1614.14,1532.42,1508.97,1465.58,1486.47,1439.8,1396.58,1617.62,1485.33,1656.55,1623.31,1585.53,1603.35,1639.73,1742.5,1799.46,1749.39,1855.32,1996.22,2034.21,2692.29,2645.35,2600.69,2567.86,2662.01,2687.16,2569.88,2472.38,2250.36,2423.7,2463.87,2408.73,2562.08,2261.28,2000.43,1831.96,1750.02,1273.6,1065.8,1051.19,988.35,749.68,682.38,766.8,875.24,1179.61,1156.94,1437.01,1763.99,1526.41,1596.74,1973.17,1855.08,1762.24,1899.52,2189.87,1822.1,1807.9,1894.28,1997.75,2031.58,2131.33,2516.69,2670.88,2845.61,2750.89,2632.71,2566.06,2378.8,2300.93,2214.54,1952.82,1608.48,1944.71,1492.52,1512.32,1713.29,1492.11,1512.99,1342.77,1481.68,1464.49,1424.28,1331.9,1278.97,1180.48,1044.74,1230.68,1476.5,1327.91,1337.59,1625.27,1528.63,1244.48,1262.2,1406.83,1437.51,1624.02,1609.29,1442.16,1474.44,1254.36,1230.79,1252.73,1284.43,1257.49,1187.39,1691.94,2824.29,2692.92,2359.87,2495.72,2319.59,2764.65,3316.73,3060.06,2760.03,2610.7,2620.9,2255.09,2497.16,2928.87,3628.77,2541.53,1906.54,1996.15,2010.31,1957.44,1833.51,1799.65,1896.1,1785.53,1945.46,1918.79,1836.18,1765.81,1804.81,1827.46,1938.88,2085.66,2012.86,1804.0,1741.1,1903.22,2103.93,2209.78,2143.31,2260.82,2426.71,1997.27,1891.52,2060.93,1856.57,2004.16,2030.69,1696.19,1551.93,1432.92,1413.52,1282.53,1436.87,1341.7,1115.9,979.43,933.85,1195.76,1130.91,1004.09,1042.8,1573.87,1644.72,1515.21,1512.89,1183.79,808.82,1274.77,1386.07,1450.61,1769.09,1853.45,1738.67,1840.64,1815.1,1580.34,1551.4,1446.35,1430.67,1376.72,1552.52,1696.5,1749.04,1887.57,1800.59,2145.28,2496.95,2549.38,2476.94,2398.48,2426.96,2195.0,2097.04,1894.01,3013.9,2911.44,2584.93,2574.33,2778.9,2853.52,3146.58,2822.65,2947.49,3975.11,4383.86,4002.71,4724.72,4984.03,5271.62,6471.47,7427.6,3187.89,3487.1,2599.42,2915.9,2698.6,3165.16,3033.34,2875.18,2694.7,2494.63,2381.96,2635.6,2425.22,2291.7,2025.1,2301.33,1563.02,1869.8,1688.66,1644.16,1534.0,1410.71,1909.86,2030.76,1919.32,2034.6
BANCO BBVA ARGENTINA,ARP125991090,1656.3,1570.39,1851.34,1656.82,1388.7,1352.22,1541.05,1551.54,1528.48,1457.83,1515.9,1352.36,1450.89,2170.14,2020.92,1809.95,1887.35,1890.88,1740.01,1023.33,960.15,620.59,601.85,535.86,618.41,409.71,381.82,318.84,334.08,198.85,172.17,209.5,219.35,233.95,328.96,394.49,426.66,537.63,580.53,591.96,675.22,642.45,758.49,696.25,631.26,774.8,829.0,782.46,1067.04,1099.98,1090.85,1090.04,861.17,672.43,634.54,667.41,632.74,806.13,912.28,939.13,1114.77,1103.4,1121.77,1024.62,976.26,1099.77,946.95,1083.04,1081.46,1188.81,1159.98,1202.93,1133.92,1177.0,1167.94,1207.0,1361.24,1230.46,1128.05,1171.6,1161.28,1175.46,1309.83,1430.37,1475.76,1698.19,1815.84,1937.87,1831.26,1852.36,1678.66,1600.66,1448.62,1377.22,1496.98,1334.53,1264.44,1165.05,1268.38,1161.19,1028.58,977.41,896.34,852.85,890.93,790.56,411.54,479.93,518.69,448.85,363.73,422.51,481.27,679.43,701.53,725.88,844.01,965.52,1088.52,1099.83,1143.0,1192.54,1091.07,1314.35,1255.94,1115.61,1152.22,1409.41,1446.6,1774.56,2121.59,2006.09,2072.78,2017.43,2184.87,2065.09,1931.88,1700.75,1881.97,1800.28,1494.58,1148.32,1348.42,1039.41,990.72,1144.81,1194.31,1286.16,1045.37,953.66,889.24,889.79,873.45,971.82,908.38,1026.4,1254.71,1292.96,1116.19,1256.82,1412.36,1182.89,961.39,1061.76,1343.56,1824.53,2023.41,2220.17,1674.58,1611.76,1635.14,1829.65,2121.32,2290.86,2585.75,2776.11,2918.65,4035.36,3674.02,3610.12,3371.07,3615.92,4179.64,4956.77,4710.07,3825.05,4109.43,3911.35,4504.6,4117.23,5878.3,5926.51,3770.49,3586.57,4051.13,3648.22,3836.12,3452.86,3750.81,3560.9,3648.95,3554.32,3567.69,3300.68,3155.11,3288.39,3209.12,3319.71,3303.59,3593.32,3386.3,3168.93,3546.78,4173.17,4505.87,4266.58,5011.92,5180.2,4872.65,4608.95,4440.77,2987.2,2527.08,2842.81,1771.16,2434.11,2237.09,2449.96,2301.95,2796.47,2276.38,1934.28,1669.91,1838.31,2327.3,2376.65,894.36,994.59,969.57,982.5,1442.81,1341.89,1102.07,664.61,941.38,1145.14,1185.7,1492.4,1230.69,964.35,977.54,1292.46,1120.45,995.56,933.73,872.52,882.75,1229.4,1182.74,1203.55,1607.56,1533.74,1597.45,1267.23,1330.42,1446.82,1306.31,1250.41,1081.26,1085.52,993.08,1227.99,1318.36,1308.06,1206.71,1285.05,1591.32,1868.43,1927.74,1585.05,1789.26,1854.14,2434.37,2312.62,2608.41,1818.74,2004.27,2700.13,1345.16,1913.23,1658.45,2192.63,2435.11,3210.54,2818.34,2409.49,2832.34,2697.85,3274.73,3745.74,4516.58,5131.45,4362.19,4527.72,4201.91,4030.15,3396.72,3264.11,2550.04,1892.81,3503.89,3470.15,3896.04,4308.33
TERNIUM ARGENTINA SOCIEDAD ANONIMA,ARSIDE010029,1414.37,1407.47,1463.08,1460.01,1356.04,893.05,955.7,990.45,1087.76,1022.18,920.95,816.7,859.63,1108.65,854.8,879.5,799.46,785.28,639.37,510.94,462.15,389.22,271.12,257.4,375.27,429.27,412.11,364.12,333.18,223.3,206.5,277.78,334.53,361.85,414.99,516.89,604.07,646.45,767.34,883.51,1005.02,1030.88,980.08,955.68,940.35,1270.57,1231.68,1337.54,1836.58,1686.87,2015.27,1917.7,1840.17,1527.98,1479.71,1615.73,1751.12,2097.41,2214.47,2207.56,2273.6,2267.97,2752.46,2700.08,2597.45,2670.29,2679.29,2972.68,3174.52,3684.23,3039.05,2910.95,2922.13,3686.06,2981.12,3027.86,3013.79,2602.83,2614.11,2645.25,2423.42,2261.41,2523.49,2655.85,2765.02,2447.8,2318.7,2375.27,2390.51,2510.93,2503.02,2320.93,2223.8,2565.67,3089.84,2873.93,2702.53,2939.84,2926.0,2809.39,2835.13,3315.93,3412.9,2982.81,2881.93,2808.4,1748.26,1547.18,1378.51,1195.94,897.01,841.78,784.24,811.57,1070.9,1237.96,1343.52,1721.91,1774.3,1769.84,2203.12,2154.08,2093.45,2415.49,2691.25,2259.62,2376.24,2470.09,2287.87,2360.64,2762.01,2607.92,3053.02,2948.22,2688.43,2538.43,2724.4,2492.86,2654.28,2936.66,2341.96,1752.32,2304.83,1861.88,1816.46,1912.22,1754.79,1794.97,1351.29,1616.4,1707.48,1518.43,1383.51,1376.91,1213.41,1186.8,1451.79,1769.46,1477.19,1693.53,2222.05,2009.5,1610.92,1829.4,2135.53,2090.36,2063.21,2296.73,2113.7,2174.07,1996.76,2043.22,2173.18,2152.99,2027.66,2040.91,2621.88,3803.31,3638.63,3395.23,3217.92,3301.62,3535.51,3984.95,3728.29,3442.48,3082.95,3087.55,2631.24,2733.65,3746.75,4384.75,2990.47,2565.81,2460.18,2277.94,2185.46,2193.43,2259.12,2441.1,2471.17,2691.43,2791.88,2691.63,2668.87,2968.41,3094.1,3142.58,3408.57,3247.24,2883.11,2744.98,3018.33,3329.14,3705.47,3483.69,3455.3,3822.78,3300.67,3118.8,3236.72,2642.21,2090.23,2442.56,1632.33,1872.2,1961.78,1789.58,1577.27,1866.62,1695.72,1628.52,1190.17,1239.48,1460.12,1432.76,840.49,1239.17,1783.37,1797.79,1935.16,1774.35,1484.96,1269.75,1907.69,2213.0,2096.56,2482.0,2277.58,2291.96,3361.5,3017.12,2495.76,2528.68,2619.96,2460.26,2655.54,3029.37,3331.45,3924.14,4191.08,4268.0,4847.04,5147.16,5498.37,5376.65,5225.73,5077.26,4778.9,4416.77,4292.86,5748.56,5673.71,5021.04,5110.32,4996.17,5814.86,6732.02,5590.37,5619.59,7346.35,7534.32,6862.06,7154.49,7995.32,7872.09,9201.22,10347.73,4748.98,5609.16,4056.77,4698.8,4340.63,5146.56,4829.15,4589.92,3971.89,3870.75,3641.89,4278.73,3903.71,3645.5,3075.56,3443.22,2335.9,2635.16,2337.23,2345.74,1948.33,1892.41,2260.09,2506.92,2095.87,2196.54
STRABAG SE,AT000000STR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8937.64,8115.36,8120.03,6633.21,7026.17,7299.53,7986.94,9020.68,8890.54,7683.94,7079.53,4963.75,2205.93,1952.86,2567.21,2118.24,1489.85,2238.6,2664.72,2549.44,2516.81,2760.61,3631.79,3684.33,3530.51,3570.09,3385.63,3123.07,2808.25,2903.15,3008.74,2685.85,2480.04,2618.31,2395.85,2708.78,2939.25,2651.07,3135.15,3313.47,3355.46,3628.64,3834.07,3522.05,3387.36,3291.85,3988.47,3516.28,3541.94,3405.32,3272.01,3348.81,3446.46,3468.04,3044.96,2490.02,2618.52,2578.99,2567.73,2763.85,2862.2,3006.21,3069.92,3092.51,2809.33,2559.53,2627.85,2451.88,2356.04,2551.39,2441.91,2845.6,3002.03,3350.34,3349.2,3397.49,3108.08,2953.82,3185.05,3374.78,3585.81,3048.49,3128.65,2687.12,2467.44,2628.48,2507.17,2525.75,2736.38,2552.09,2662.27,2721.01,2542.87,2782.89,2824.93,2562.79,2630.19,2872.68,2919.58,2772.94,2926.45,3451.71,3584.31,3609.3,3432.16,3440.53,3552.71,3672.57,3686.14,3704.85,3904.15,4029.96,4102.67,4305.25,4498.5,4586.53,4749.9,4861.43,4725.62,4784.22,4597.8,4270.56,4494.84,4768.87,4380.45,4356.07,4525.36,4609.71,4302.47,4427.58,4332.18,4343.83,3869.91,3904.73,3225.31,3862.37,3751.44,3520.1,3685.93,3616.17,3820.71,3563.97,3597.75,3531.75,3657.01,3808.31,3827.82,3657.1,3298.54,2504.43,3078.32,3291.48,2835.42,3245.36,3394.11,3385.98,3190.39,3500.09,3829.12,3795.25,4018.99,3897.87,4369.78,4895.42,4715.75,4653.73,4663.01,4691.03,4405.05,4018.96,4276.19,4376.37,4165.86,4138.17,4026.39,4522.56,4349.31,4231.68,3946.13,3879.83,3939.45,4225.69,4281.54,4323.3,4074.71,4397.56,4479.84,4178.51,4169.67,4321.17,4381.75,4062.51,4050.45,4248.22,4692.27,4831.33,4840.91,4985.97,5043.53,5210.65,4935.22,4950.74,5129.83,4947.9,4652.68,4819.74,4835.47,5800.58,6909.8,8440.91,10388.23,10401.63,11199.05,11149.77,10862.57,10779.54,9264.69,10577.86,11246.32,12306.47
FLUGHAFEN WIEN,AT00000VIE62,537.09,567.85,559.05,576.48,498.86,517.64,554.94,525.07,532.96,561.74,565.78,733.61,794.55,761.47,772.57,703.93,727.92,676.44,679.94,695.53,699.54,573.6,495.62,564.11,560.96,592.3,589.49,655.02,677.14,694.61,721.82,627.95,658.85,660.04,704.9,695.63,705.15,758.36,760.52,709.0,732.59,769.34,763.3,787.56,782.28,846.17,855.9,893.66,985.36,1163.56,1161.16,1232.26,1160.54,1167.34,1210.99,1207.31,1204.93,1278.09,1376.82,1504.26,1589.85,1512.48,1636.15,1413.95,1365.03,1349.93,1362.67,1353.17,1396.2,1417.83,1358.25,1334.02,1498.41,1655.97,1694.02,1642.51,1599.3,1550.87,1603.63,1602.56,1701.3,1737.36,1882.91,1928.16,2060.23,2087.52,1944.04,2049.35,2290.28,2048.68,2073.83,2216.66,2104.13,2163.46,2485.26,2376.49,2425.45,2329.71,2405.6,2539.9,2654.84,2412.28,2004.98,1788.33,1712.25,1311.39,851.86,820.73,926.84,843.65,576.1,613.68,634.74,811.75,851.25,809.84,889.01,1089.72,1058.11,1060.56,1048.49,983.94,962.4,1046.28,1180.24,1050.6,1107.91,1211.27,1227.8,1217.0,1300.92,1291.89,1443.25,1381.99,1411.71,1333.59,1324.08,1221.22,1068.5,1036.56,1029.51,901.17,951.97,808.36,797.25,773.03,783.76,816.56,933.38,822.21,831.47,819.94,960.03,974.49,951.36,1037.9,1190.28,1296.27,1260.0,1252.42,1303.15,1268.3,1198.84,1332.88,1340.89,1422.76,1624.47,1684.95,1765.22,1689.24,1907.02,2080.99,2058.32,1977.19,1955.04,1970.88,1886.8,1753.71,1927.04,2034.16,1952.09,1819.61,1807.59,1825.68,1882.6,1884.31,1820.81,1821.32,1920.1,1891.89,1988.38,1962.8,1998.43,1841.9,1831.86,2297.36,2401.26,2320.27,2272.8,2475.15,2329.89,2076.72,2033.12,1974.18,2073.22,2373.88,2369.35,2658.78,3046.47,3191.68,3185.54,3288.49,3296.58,3277.04,3382.86,3355.31,3394.09,3714.94,3544.86,3445.26,3415.13,3221.08,3128.6,3169.75,3205.59,3424.42,3264.53,3262.38,3312.76,3489.22,3352.56,3640.69,3690.18,3477.54,3773.79,3741.0,3445.78,3512.02,3448.61,3482.39,3559.53,3393.12,2791.07,2165.94,2451.92,2616.28,2386.94,2562.71,2611.96,2186.73,1981.32,2723.04,3129.62,2872.68,3181.21,2887.71,3074.02,3132.39,2913.77,2789.07,2786.4,2915.75,2770.47,2562.34,2540.95,2655.46,2641.72,2453.36,2388.16,2366.48,2875.89,2809.31,2778.87,2719.75,2739.62,2854.2,2900.21,3106.22,3050.97,3604.9,3727.98,4043.41,4394.37,4306.49,4239.24,4246.47,4448.17,4637.44,4723.16,4571.38,4536.0,4572.35,4526.61,4486.54,4573.44,4653.83,5076.81,4781.24,4815.15,4755.34,4627.37,4645.39,4595.11,4917.77,5118.09,5187.75,5265.38,5134.06,5171.66,5152.17,5118.89,5381.01,5504.78,5496.28
