Date,AU000000ABC7,AU000000ALL7,AU000000AMP6,AU000000ANN9,AU000000ANZ3,AU000000APA1,AU000000ASX7,AU000000BEN6,AU000000BHP4,AU000000BLD2,AU000000BOQ8,AU000000BPT9,AU000000BSL0,AU000000CBA7,AU000000CGF5,AU000000CIM7,AU000000COH5,AU000000CPU5,AU000000CQR9,AU000000CSL8,AU000000CSR5,AU000000CWY3,AU000000DOW2,AU000000DXS1,AU000000ELD6,AU000000ERA9,AU000000FLT9,AU000000GMG2,AU000000GPT8,AU000000GWA4,AU000000IAG3,AU000000IFL2,AU000000IGO4,AU000000ILU1,AU000000IRE2,AU000000IVC8,AU000000JBH7,AU000000LLC3,AU000000MAH3,AU000000MGR9,AU000000MND5,AU000000MQG1,AU000000MTS0,AU000000NAB4,AU000000NCM7,AU000000ORG5,AU000000ORI1,AU000000OZL8,AU000000PPT9,AU000000QAN2,AU000000QBE9,AU000000RHC8,AU000000SBM8,AU000000SEK6,AU000000SGM7,AU000000SGP0,AU000000SHL7,AU000000SIG5,AU000000STO6,AU000000SUN6,AU000000SWM4,AU000000SXL4,AU000000TAH8,AU000000TCL6,AU000000TLS2,AU000000WBC1,AU000000WES1,AU000000WOR2,AU000000WOW2,AU0000033359,AU0000038911,AU0000088338,AU0000224040,BMG2108M2182,BMG2178K1009,BMG2442N1048,BMG2624N1535,BMG4600H1198,BMG4639H1227,BMG507361001,BMG524401079,BMG5320C1082,BMG668971101,BMG677491539,BMG684371393,BMG8063F1068,BMG8403G1033,BMG988031446,HK0000049939,HK0000055878,HK0000139300,HK0000608585,HK0000745908,HK0002007356,HK0003000038,HK0004000045,HK0006000050,HK0008011667,HK0010000088,HK0011000095,HK0012000102,HK0014000126,HK0016000132,HK0019000162,HK0023000190,HK0066009694,HK0083000502,HK0101000591,HK0144000764,HK0165000859,HK0200030994,HK0242001243,HK0270001396,HK0291001490,HK0293001514,HK0308001558,HK0363006039,HK0388045442,HK0392044647,HK0440001847,HK0688002218,HK0823032773,HK0836012952,HK2380027329,HK2388011192,IE00BKVD2N49,JP3027670003,JP3027680002,JP3039710003,JP3040890000,JP3102000001,JP3108600002,JP3111200006,JP3112000009,JP3116000005,JP3118000003,JP3119600009,JP3122400009,JP3122800000,JP3126340003,JP3126400005,JP3131400008,JP3131430005,JP3134800006,JP3137200006,JP3143000002,JP3143600009,JP3143900003,JP3148800000,JP3152740001,JP3156400008,JP3158800007,JP3160400002,JP3162600005,JP3164720009,JP3164800009,JP3165600002,JP3165700000,JP3166000004,JP3167500002,JP3172100004,JP3173400007,JP3174410005,JP3180400008,JP3188220002,JP3190000004,JP3194000000,JP3196000008,JP3197600004,JP3197800000,JP3198900007,JP3200450009,JP3201200007,JP3203500008,JP3205800000,JP3209000003,JP3210200006,JP3215800008,JP3219000001,JP3223800008,JP3224200000,JP3228600007,JP3229400001,JP3240400006,JP3242800005,JP3243600008,JP3246400000,JP3249600002,JP3256000005,JP3258000003,JP3260800002,JP3263000006,JP3266400005,JP3268950007,JP3269600007,JP3270000007,JP3271400008,JP3274400005,JP3276400003,JP3277800003,JP3280200001,JP3283650004,JP3289800009,JP3292200007,JP3293200006,JP3294460005,JP3300200007,JP3300600008,JP3304200003,JP3305530002,JP3305800009,JP3305990008,JP3320800000,JP3322930003,JP3326410002,JP3336000009,JP3336600006,JP3347200002,JP3350800003,JP3351100007,JP3351500008,JP3351600006,JP3352000008,JP3352400000,JP3357200009,JP3358000002,JP3358200008,JP3358800005,JP3359600008,JP3362700001,JP3368000000,JP3371200001,JP3375800004,JP3381000003,JP3385820000,JP3385980002,JP3386030005,JP3388200002,JP3389900006,JP3396350005,JP3397200001,JP3398000004,JP3400900001,JP3401400001,JP3402600005,JP3404200002,JP3404600003,JP3405400007,JP3407200009,JP3407400005,JP3409000001,JP3411000007,JP3414750004,JP3415400005,JP3419050004,JP3419400001,JP3420600003,JP3421100003,JP3421800008,JP3425000001,JP3429800000,JP3435000009,JP3436100006,JP3436120004,JP3443600006,JP3449020001,JP3452000007,JP3456000003,JP3459600007,JP3463000004,JP3475350009,JP3481800005,JP3485800001,JP3486800000,JP3491000000,JP3493400000,JP3493800001,JP3494600004,JP3495000006,JP3496400007,JP3499800005,JP3500610005,JP3502200003,JP3505000004,JP3511800009,JP3519400000,JP3522200009,JP3526600006,JP3528600004,JP3535800001,JP3538800008,JP3539220008,JP3539250005,JP3544000007,JP3546800008,JP3548610009,JP3549600009,JP3551200003,JP3551500006,JP3551520004,JP3560800009,JP3566800003,JP3571400005,JP3573000001,JP3574200006,JP3579800008,JP3582600007,JP3585800000,JP3588600001,JP3592200004,JP3595200001,JP3596200000,JP3597800006,JP3598600009,JP3599000001,JP3600200004,JP3605400005,JP3613000003,JP3613400005,JP3619800000,JP3621000003,JP3625000009,JP3626800001,JP3629000005,JP3633400001,JP3634200004,JP3634600005,JP3635000007,JP3635400009,JP3638600001,JP3657400002,JP3658850007,JP3659000008,JP3663900003,JP3665200006,JP3667600005,JP3670800006,JP3672400003,JP3675600005,JP3676800000,JP3678000005,JP3684000007,JP3684400009,JP3686800008,JP3688370000,JP3695200000,JP3711200000,JP3711600001,JP3718800000,JP3720800006,JP3721400004,JP3726200003,JP3726800000,JP3729000004,JP3732200005,JP3733000008,JP3733400000,JP3734800000,JP3735400008,JP3738600000,JP3742600004,JP3743000006,JP3753000003,JP3756100008,JP3756600007,JP3762600009,JP3762800005,JP3765400001,JP3766550002,JP3768600003,JP3769000005,JP3771800004,JP3774200004,JP3778630008,JP3780100008,JP3783420007,JP3783600004,JP3786200000,JP3787000003,JP3788600009,JP3789000001,JP3791200003,JP3792600003,JP3796150005,JP3799000009,JP3802300008,JP3802400006,JP3811000003,JP3814000000,JP3814800003,JP3818000006,JP3820000002,JP3826800009,JP3827200001,JP3830000000,JP3830800003,JP3834800009,JP3835620000,JP3837800006,JP3841800000,JP3842400008,JP3845400005,JP3850200001,JP3854600008,JP3862400003,JP3866800000,JP3868400007,JP3869010003,JP3870000001,JP3870400003,JP3877600001,JP3885400006,JP3885780001,JP3888300005,JP3888400003,JP3890310000,JP3890350006,JP3891600003,JP3892100003,JP3893200000,JP3893600001,JP3894900004,JP3896800004,JP3898400001,JP3899600005,JP3899800001,JP3900000005,JP3902000003,JP3902400005,JP3902900004,JP3903000002,JP3906000009,JP3910660004,JP3914400001,JP3919800007,JP3931600005,JP3933800009,JP3935600001,JP3939000000,JP3940000007,JP3940400009,JP3942400007,JP3942600002,JP3942800008,JP3944130008,JP3951200009,JP3951600000,JP3955000009,JP3967200001,JP3973400009,JP3977400005,JP3982100004,JP3982800009,JP3992400006,KYG0535Q1331,KYG2108Y1052,KYG210961051,KYG217651051,KYG525621408,KYG5427W1309,KYG548561284,KYG9431R1039,MU0117U00026,NZAIAE0002S6,NZAIRE0001S2,NZCENE0001S6,NZFBUE0001S0,NZSKCE0001S2,NZTELE0001S4,SG0531000230,SG1B51001017,SG1F60858221,SGXE34184239,SG1J26887955,SG1L01001701,SG1M31001969,SG1M51904654,SG1M77906915,SG1N31909426,SG1P66918738,SG1R50925390,SG1R89002252,SG1S04926220,SG1S76928401,SG1S83002349,SG1T58930911,SG1T75931496,SG1U68934629,SG1V61937297,SG2B80958517,SG9999000020,SG9999003735,SGXE21576413,SGXE65760014,US89677Q1076
2010-12-31,,,299.63,,18278.0,305076.0,20.0,,19250000.0,2528000.0,,,,15073.0,,684758.0,,,85.0,51460.0,735858.0,,242210.0,8427.0,,108886.0,,,14710.0,,7556.0,,4729.0,,,4384.0,,49183.0,53354.1,12382.0,,,10406.0,22084.0,1430611.0,1968703.0,2407520.0,114703.0,,11749346.0,1170.0,,,,142256.0,19099.0,,4580.0,3665981.0,,,,,143.0,81803.0,9565.0,,,485985.0,,27000.0,1817630.0,8304547.0,,,,,,,,,,,,,149829.7,,,,,,,,41649000.0,,,8650000.0,,,46.38,,,,15708876.0,,37808.0,,,,,,,,,15400418.0,,,432.0,,,,,,,,355608.0,,,,,,,,,235300.0,2231.0,1387000.0,1896.0,,,11061.0,,,,,,,,246000.0,,,10200000.0,,,331000.0,47940.0,69083.0,6000.0,17206.0,,,,,2768333.0,,114900.0,,,,66692.0,,,35031.0,,641400.0,24916.0,165000.0,,,,110942.0,,,,,,,,690000.0,902923.0,33249.0,,272000.0,,,,,,,,,,16437800.0,,,425100.0,,103210.0,93625.0,,,,115294.0,,,,,,,,,21552.0,,,5846.0,,,164731.0,405965.0,18708290.0,,1139046.0,,,14510.0,,,,,,,,,4533000.0,1220000.0,,,15800.0,,207000.0,,,,,,178910.0,114633.0,276439.0,,,7590000.0,370050.0,,,166000.0,13825000.0,36000.0,,,147880.0,179102.0,580645.0,,,405872.0,,361200.0,,,1229.0,,,803.0,256900.0,,,,,,,,2737.0,,1987703.0,,,,46520000.0,,,,78000.0,10451.0,,,,,,,980000.0,7770608.0,133721.0,,,,,,,712461.0,643200.0,2857754.0,,488000.0,279441.0,2792000.0,,,,,703000.0,31158.0,,,,,119369.0,,,,,264535.0,,,3700000.0,994091.0,,,,,111500.0,,,423000.0,,,392965.0,,81288.0,224000.0,,,285000.0,21684091.0,,,2639.0,,,,,2751.39,,,,,,210000.0,,34964.0,934912.0,,,,,,,,,764693.0,,438000.0,432042.0,,,,,,,,,,10160000.0,,1283019.0,,758053.0,236050.0,,26854.0,,,,17957.0,,,,,,,,,,,70800.0,,,143840.0,,438000.0,17636.0,10059000.0,,4442.0,124788.0,,,,,,,,205000.0,,,,,31326.0,,,181400.0,,5552.0,,,,,,,,,,,,2601.5,,1905200.0,864131.0,,,,,,121561.0,,,,,,,,5541322.0,339.0,,,,,,609170.0,,,118930.0,,,,
2011-12-31,,,162.92,,15416.0,297099.0,20.0,,19800000.0,2764760.0,,,13390000.0,13289.0,,730542.0,,,85.0,52800.0,394398.0,,249960.0,8675.0,,102432.0,,,9201.0,15175.0,7765.0,,32675.0,,,5055.0,,39340.0,79268.75,13635.0,,,12396.0,25551.0,1483302.0,2832948.0,2035000.0,146422.0,,12387552.0,1241.0,,,,149941.0,27459.0,6646.0,4580.0,3579410.0,7443.0,,,9641.0,117.55,55137.0,21463.0,3069669.0,34774.0,398653.0,,28000.0,1869330.0,7890419.0,,,,,,,,1726.0,,,5858430.0,616300.0,149829.7,,,,,,,,44250000.0,,,8631000.0,,,20.93,,,,16394997.0,,39543.0,,,,,,,,,16286705.0,,,1101.0,,,,,,,,327155.0,,,,,,,,9220000.0,258000.0,5563.0,1403000.0,1816.1,,,11061.0,,,,,,,,283000.0,,,10200000.0,,,331000.0,37200.0,93731.19,4986.0,17206.0,,,,,3599582.0,,135000.0,,,,66692.0,,,88215.0,,664800.0,24916.0,136000.0,,,,110942.0,,,,184630.0,,,,690000.0,466558.0,33249.0,,249200.0,,,,,,,,,,17984000.0,,,396091.0,,103210.0,167900.0,,,,119453.62,,,,,,,,,23198.0,,,4668.16,,,195816.0,380000.0,20073240.0,,1213398.0,,,17627.0,,,,,,,,,6630000.0,1199000.0,,,15800.0,,225000.0,,,,,,396490.0,122977.0,256768.0,,,7990000.0,361183.0,,,129000.0,12802000.0,37393.0,,,171978.0,159291.0,443901.0,,,405872.0,,361200.0,,,1034.0,,,1475.0,237873.15,,,,,,30057.06,,3063.0,,1987703.0,,,,52540000.0,,,,79000.0,35573.0,2403755.0,,,,,,570197.0,7860000.0,133721.0,,,,,,,195000.0,643200.0,2857754.0,,456000.0,290446.0,2809000.0,,,,,703000.0,26056.0,,,,,119369.0,,972804.0,,,281087.0,425200.0,,3700000.0,964371.0,,,,,129000.0,,,416000.0,,,392965.0,,59328.81,267000.0,,,283000.0,20798601.27,,,3650.0,,,,,3210.0,,,,,,210000.0,,34964.0,932098.0,,,,,,,,,793333.0,,321000.0,254265.0,,,,,,,,,,12510000.0,,1418000.0,,847855.0,216820.0,,26854.0,,,,17119.12,4030000.0,,27190.0,8445.0,,,,,,,3205957.0,,,143890.0,,358000.0,18317.0,4168000.0,,17129.0,122364.16,,,,,,,,91000.0,,,,,31326.0,,,183300.0,,5778.0,,,,,,,,,,,,2187.0,,1930168.0,839047.0,,,,,,259158.0,46.5,,,,,,,5559158.0,1908.0,,,,,,595008.0,13286273.0,,82876.0,,,,
2012-12-31,,,146.86,,16428.0,327239.0,251.0,3747.0,20200000.0,2811000.0,,,9480000.0,10385.0,,730542.0,,,,55383.0,370008.0,931637.0,203120.0,7882.0,,128725.0,,,9843.0,11113.0,8696.0,,38429.0,,,5460.0,,115583.0,79268.75,9987.0,9185.0,,20087.0,25460.0,1542738.0,12866000.0,1801000.0,156986.0,,12534020.0,1160.0,,89381.0,,117886.0,26961.0,8114.0,,3807773.0,6832.0,,,9641.0,143.0,53587.0,10277.0,2508924.0,39209.0,383871.0,,25000.0,1849424.0,8402000.0,,,,,,,,1534.0,,,5871310.0,528300.0,151813.0,,,,,,,,38245000.0,332521.0,,8960000.0,,,20.93,,,,16280465.0,,53568.0,,,,,,,,,16013724.0,,,1016.0,,,,,,,,402893.0,,,,,,,,5480000.0,262000.0,6116.0,1430000.0,3001.31,,,8496.0,,,,,,,,237000.0,,,,,,,48760.0,93731.19,5877.0,,,,,,3599582.0,,135000.0,,,,51203.0,,231852.0,26266.0,,668200.0,3709.9,161276.0,,,,142755.0,,,,145283.0,,,,,536692.0,36559.0,,462280.0,,1147100.0,,,,,,,,17213000.0,,98957.0,466568.0,,,147696.0,,,,119453.62,,,,,,,,,23227.0,,,3287.0,,,195816.0,308000.0,18627000.0,,1397314.0,,,18505.0,388000.0,,256645.0,,,,,,6630000.0,1342000.0,,,,,186800.0,,,,,,178832.0,113490.0,220687.0,,,8390000.0,353459.0,,,135109.0,11274000.0,39000.0,,,171978.0,124796.0,1151691.41,,,,332466.0,362400.0,,,2772.0,,,1234.0,202353.82,,54141.0,,,,33765.04,,2517.0,,,,,,46770000.0,585000.0,1250.02,,80000.0,8771.0,2718000.0,,,,,,822000.0,6830000.0,166831.0,,,,,,,187000.0,694279.0,3142752.0,,496000.0,295256.0,2727000.0,,234198.0,,,,27220.0,,100000.0,,,,,1017943.0,,,295193.0,407699.0,,3900000.0,780234.0,,,126000.0,,129500.0,,,420000.0,,,,,13200.0,260000.0,72190.0,,274000.0,20328479.58,,,3650.0,,,,,2400.0,,,,,,,,,968128.0,,,,,,,,,773521.0,,266000.0,235443.0,,,,2003000.0,,,,,,18520000.0,,1240000.0,,743722.0,216820.0,,,,,,17561.0,4060000.0,,23081.0,6121.0,,,,,,,3205957.0,,,160169.0,,362000.0,19832.0,10595000.0,,18013.0,122400.0,,,,,,594214.0,,83000.0,,,,,,,,177400.0,,5738.3,,,,,,,,,,,,2615.0,,2341574.0,803428.0,,4329.0,,,32223.0,272301.0,46.5,,,,,,,5564129.0,1471.0,,,,,,982090.0,13826606.0,,44354.0,,3743.2,,
2013-12-31,,,146.86,,16038.0,322827.0,300.0,3747.0,22000000.0,2676000.0,,,8095000.0,10959.0,,3172000.0,,,,55383.0,367113.0,631497.0,219760.0,9267.0,,113844.0,,,10077.0,10055.0,9253.0,,38429.0,,,5460.0,,166789.0,,7066.0,9185.0,,20087.0,20848.0,1542738.0,13663000.0,1900000.0,204959.0,,12422703.0,10777.0,,89381.0,,111131.0,18468.0,8285.0,,3677867.0,6584.0,,,1711.0,147.0,53645.0,10663.0,2508924.0,39209.0,512855.0,,25000.0,1849610.0,9184000.0,,,36756.0,,,,,2203.0,,,5285450.0,705100.0,151813.0,,,,,,,,38245000.0,801000.0,,8960000.0,,489.53,,,,,16079793.0,,51955.0,,,,,115.15,,,,15913517.0,,,116.0,,,,,,,,318124.0,,6348.0,,,,,,5270000.0,262000.0,6010.0,1334000.0,2954.02,,,9074.0,,,76028.0,,,,,182000.0,,,,,,,44673.0,103762.0,5907.0,,,,,,,,148500.0,11600.0,,21700.0,37039.0,,287405.0,24307.0,,629000.0,2743.3,159000.0,,,12351608.0,138485.0,,,,128068.0,,,,67695.0,536692.0,36613.0,,292000.0,,1078000.0,,,,,,,,16243000.0,,98957.0,485041.0,,171677.0,123754.0,,,,,,,,,,,,,30202.0,,,3287.0,,,221457.0,265000.0,19053000.0,3079000.0,1390679.0,30546.0,,14898.0,388000.0,,256645.0,,,,,,,1308730.0,,,,,193243.0,,,181855.0,,,155323.2,71144.65,221286.0,,,9110000.0,301221.0,,,118100.0,12349000.0,36200.0,15545.0,,,130279.0,936958.0,,,,332466.0,327100.0,,,2947.0,,,1179.0,201757.4,,54141.0,,,164.0,33765.04,,2598.0,,1102357.0,,,,54090000.0,570000.0,1217.0,,80000.0,9006.0,2718000.0,,,2672.0,,,751000.0,6790000.0,159000.0,,,,,,,179000.0,700341.0,3168024.0,,477000.0,293624.0,2727000.0,,193071.8,,,855900.0,26523.0,,100000.0,,40510.0,,,835766.0,,,283957.0,410098.0,,3500000.0,777367.0,,,120000.0,,129500.0,,,406000.0,,,76123.0,,17366.0,240000.0,72190.0,,279000.0,20328479.58,,,3629.0,,,,,2865.2,,,,,,,346000.0,41967.25,912154.0,,,,,,,,28030.0,743856.0,187000.0,225000.0,209826.0,,156000.0,10619.0,2036000.0,,,,,,18520000.0,,1410000.0,,654169.0,150500.0,,,10727.0,148.0,,16177.0,3760000.0,689000.0,23005.0,6277.0,,5592.0,,1364000.0,,,3205957.0,,,155349.0,,322000.0,18556.0,10626000.0,,17918.0,122200.0,,,,,,584329.0,,79000.0,,190658.78,,,,,,177400.0,29448.78,7232.0,152264.0,,,,,,,,,,,2404.0,,2697975.8,848236.0,,4329.0,,,39454.0,70175.0,,,,,,,,6400000.0,2902.0,,,,,,585185.0,14216294.0,,43118.0,,3886.0,,
2014-12-31,,,,,17611.0,311421.0,100.0,,22700000.0,2459000.0,,62696.0,7840000.0,10540.0,,153239.0,,,,,313461.0,559304.0,219259.0,11050.0,,113844.0,,,9556.0,10012.0,9181.0,,,,,,,122863.0,,11441.0,,,,23481.0,,14934000.0,1600000.0,231389.0,,11938500.0,11144.0,,,,106935.0,22101.74,8158.0,,3936602.0,6311.0,,,1807.0,149.0,52537.0,10270.0,,,498030.0,,25000.0,1704466.0,9822000.0,,,59603.0,,,,,3636.0,,389294.9,4903190.0,902000.0,,,,,,,,,,725000.0,32251.0,,,2413.89,,,,3621.0,17065098.0,,59520.0,,,,,118.42,391473.0,,,16654795.0,,,36.0,,,,,,,,317756.0,,5895.0,,,,,,5320000.0,362581.0,6236.0,1283000.0,4093.0,,,9074.0,,,76028.0,,,,,147000.0,,,,,,,44673.0,103762.0,8764.0,9888.0,,,,5744000.0,4003000.0,,145500.0,12100.0,,21700.0,48457.0,,287405.0,19849.0,,657000.0,6043.2,173000.0,,,12351608.0,138485.0,,,,176894.0,,,,66155.0,369000.0,36613.0,,325000.0,,1763766.0,,,,,,,,16243000.0,,,608334.0,,164000.0,111200.0,,,,,,,,,,,,,26802.0,,,,,,221457.0,361000.0,18860000.0,3104000.0,1218402.0,32442.0,,15333.0,,,,,,180000.0,,,2397000.0,1594000.0,,,,,193243.0,,,107892.0,,13958.0,155323.2,71144.65,198164.0,,,9480000.0,304244.0,,,163000.0,14750000.0,30218.0,15545.0,,,135964.0,936958.0,,,,,327100.0,,,3505.3,,,917.0,232000.0,,,,,164.0,,,2388.0,,1102357.0,80900.0,,,54090000.0,640000.0,4799.0,,80000.0,11151.0,2800000.0,,,3493.0,,,780000.0,6920000.0,167000.0,,,,,,,555000.0,700341.0,3168024.0,,370000.0,275878.0,2800000.0,,193071.8,,,855900.0,24773.0,,,,41088.0,,,780970.0,,,283957.0,406506.0,,3200000.0,762226.0,,,120000.0,,,,,393000.0,,,60000.0,,17366.0,220000.0,,,279000.0,,,,3085.0,2000.0,,,,3004.0,,,,,,1190000.0,346000.0,41967.25,830000.0,,,,,,,,28030.0,743856.0,187000.0,216000.0,209826.0,,148000.0,10348.0,1955000.0,,,,,,,,1410000.0,,610000.0,150500.0,,,13044.0,137.0,,15546.0,3760000.0,647600.0,23057.0,10526.0,,5806.0,,1460000.0,43219.0,,1867000.0,,137000.0,151200.0,,370000.0,13139.0,10891000.0,,15900.0,122200.0,,,,,,459000.0,,82000.0,,166518.95,,,,20666.0,,183500.0,29448.78,6500.0,73408.0,,,,,,,,,,,2161.0,,1624000.0,848236.0,,2102.0,,,29598.0,61488.0,,,,,,,,5700000.0,7363.0,,,,,,608436.0,14081200.0,,63936.0,,3030.0,,
2015-12-31,,,,,22688.0,350922.0,29.0,,20700000.0,1871000.0,,51835.0,7810000.0,9729.0,,77412.0,,,,,351912.0,559304.0,220568.0,15881.0,,,,,13313.0,10012.0,10600.0,,37181.0,,,,,86876.0,,9867.0,,,,23052.0,,16918000.0,1800000.0,180290.0,,11707259.0,12400.0,,83000.0,,105213.0,26368.42,8326.0,,4350000.0,5926.0,,,1969.0,1944.0,52003.0,10830.0,,,525635.0,,,938697.0,9974000.0,,,60675.0,,,,,7367.0,,381745.9,5375230.0,1043000.0,,,122800.0,,,,388909.0,,,898000.0,25430.0,,,967.94,,846.0,,5791.0,17740000.0,,52796.0,,,,,114.15,458159.0,,,17368305.0,,,52.0,,,,,,,280.0,302387.0,13884.0,6154.0,,,,,,4930000.0,360934.0,5664.0,1167816.0,3755.0,,,,,,,,,,,124000.0,,3027.0,,37519.0,,,,103640.0,6072.0,10543.0,,,,6191000.0,3916764.0,,159500.0,12000.0,,,62636.0,,236214.0,13583.0,,667000.0,5729.3,204000.0,,,,,45710000.0,,,169974.0,8490.0,,,64706.0,391000.0,,,363000.0,,1173000.0,,,,,,,,,,,550454.0,,171425.0,104900.0,,,,,21000.0,,,,42876.0,,,,48009.0,,,4000.0,,1458.0,,191000.0,18803000.0,3130000.0,1401137.0,38660.0,,21924.0,430136.0,,,,,630000.0,,,2403000.0,2330000.0,,,,,,,,116061.0,,13485.0,,80000.0,190835.0,,,10209000.0,289420.0,,,124000.0,14750000.0,33880.0,,,,123960.0,,,39322.0,,,,,,4680.0,,,831.0,274000.0,,,,59200000.0,3310.0,,92536.0,2358.0,,900000.0,77111.0,,1856000.0,,620000.0,4482.0,,77000.0,20000.0,3077000.0,,,3243.0,97221600.0,,750000.0,6740000.0,171000.0,,,,,,,538000.0,,,,331000.0,265694.0,2720000.0,,,,,,24773.0,,,8723.0,41332.0,,,861457.0,,,,439412.0,,3100000.0,750124.0,,,106000.0,,,,,395000.0,,,58000.0,,,220000.0,,,332000.0,,,,3116.0,1000.0,,,,2554.0,,,,,,1080000.0,,,810000.0,,,,,,,,,,,197000.0,,,138000.0,29389.0,1856000.0,,,27374.0,,,,,1380000.0,,470000.0,,,,12580.0,135.0,,15735.0,,647600.0,22983.0,16308.0,,5577.0,,384000.0,27373.0,,1802000.0,,132000.0,151200.0,,400000.0,11947.0,10923000.0,,14830.0,,,,,,,458000.0,,102978.0,,149000.0,,,,15762.0,174.0,181000.0,,6100.0,52580.0,,,,,,,,,,,2408.0,3073455.0,1495719.0,,5126.0,1842.0,,,28663.0,60189.0,,,,,,,,6900000.0,62281.0,,,,,8641.0,687128.0,13786370.0,,36478.0,,3190.0,,
2016-12-31,,,,,21122.0,1084236.0,11.0,,11300000.0,1733000.0,,41195.0,8270000.0,9063.0,,1963000.0,,,,,445151.0,,218900.0,17686.0,,,,,13621.0,,13027.0,,49624.0,,,,,86745.0,127.0,6179.0,,,,18373.0,,16977000.0,1800000.0,142669.0,,12070474.0,8686.0,15334.0,131000.0,,82241.0,35036.0,8386.0,,5040000.0,5306.0,,,1978.0,2020.0,50628.0,11102.0,,19118.0,1301505.0,,,733537.0,10084000.0,,,519459.0,,,,,5370.0,,399180.0,5350920.0,1028000.0,,,215600.0,,,,57.0,1456.83,,834000.0,29708.0,,,2285.31,54.4,846.0,,62175.0,17938000.0,1758.34,53907.0,684.6,,,87.0,15661.0,450871.0,,475000.0,17200000.0,,,38.0,,,1906.0,,,,277.0,281108.0,7371.0,6767.0,,3973.0,,,,5290000.0,366914.0,4835.0,1251654.0,3880.0,,,,,,,,,74962.0,,127000.0,,3543.0,11530000.0,29698.0,,,,97263.0,6073.0,10543.0,18900.0,,,6364000.0,3857405.0,,163600.0,11000.0,,,72485.0,,235780.0,13564.0,,649000.0,5483.1,204000.0,,,13267268.0,176000.0,41800000.0,,,164769.0,8339.0,27500000.0,,64652.0,401000.0,,,313000.0,,1186000.0,,,,,,,,,,,733100.0,,167360.0,90800.0,,,825.0,,22000.0,,,,42876.0,,,,31638.0,,21088.0,4000.0,,1006.0,,153000.0,18676000.0,3184000.0,1593000.0,37660.0,89000000.0,21924.0,411785.0,54700000.0,,,,550000.0,,,1437000.0,2085000.0,,,,,,,,116826.0,,10658.0,140210.0,86000.0,177942.0,,,10653000.0,299975.0,,,128000.0,,33810.0,,,161000.0,119165.0,,,38097.0,,,264000.0,,,5344.0,,,1012.0,283900.0,,44844.0,,56320000.0,3364.0,,95912.0,2315.0,,860000.0,57323.0,,1856000.0,,610000.0,5170.0,38990.0,73000.0,20000.0,3186000.0,,,2553.0,91420800.0,,810000.0,7490000.0,168000.0,,,,,,,529000.0,,3380000.0,,546000.0,254495.0,2490000.0,,,,49866.0,,24210.0,,,7577.0,42968.0,,347118.0,926790.0,,,,397144.0,,3000000.0,728378.0,,352.0,97000.0,,,,,402000.0,,,59000.0,,,197000.0,,21516.75,334000.0,21110000.0,,,2979.0,1000.0,54100.0,,,2589.0,,,,,,1060000.0,,41316.0,770000.0,,,,,,11474.0,,,,,189000.0,256900.0,,155000.0,75333.0,1828000.0,,162.0,23346.0,,,,,1310000.0,,430000.0,,,,14434.0,135.0,,15604.0,4210000.0,,25010.0,16757.4,,5002.0,,284000.0,27350.0,,1725000.0,,110000.0,,,370000.0,11344.0,10346000.0,,14954.0,122000.0,,,,,,458000.0,,98500.0,26000.0,147281.0,,,,12153.0,300.0,154900.0,35612.0,5500.0,42904.0,,2500.0,524594.0,,4517040.0,,,,,,2408.0,3308950.0,1112251.0,1175000.0,4908.0,1842.0,,,46100.0,49035.0,,,,,,,,15100000.0,780.0,,,,,7243.0,1205749.0,13940623.0,,29870.0,,3030.0,,
