,AU000000ABC7,AU000000ALL7,AU000000AMP6,AU000000ANN9,AU000000ANZ3,AU000000APA1,AU000000ASX7,AU000000BEN6,AU000000BHP4,AU000000BLD2,AU000000BOQ8,AU000000BPT9,AU000000BSL0,AU000000BWP3,AU000000CBA7,AU000000CGF5,AU000000CIM7,AU000000COH5,AU000000CPU5,AU000000CQR9,AU000000CSL8,AU000000CSR5,AU000000CWY3,AU000000DOW2,AU000000DXS1,AU000000ELD6,AU000000ERA9,AU000000FLT9,AU000000GMG2,AU000000GPT8,AU000000GWA4,AU000000HIL8,AU000000HVN7,AU000000IAG3,AU000000IFL2,AU000000IGO4,AU000000ILU1,AU000000IRE2,AU000000IVC8,AU000000JBH7,AU000000LLC3,AU000000MAH3,AU000000MGR9,AU000000MGX7,AU000000MND5,AU000000MQG1,AU000000MTS0,AU000000NAB4,AU000000NCM7,AU000000ORG5,AU000000ORI1,AU000000OZL8,AU000000PPT9,AU000000QAN2,AU000000QBE9,AU000000RHC8,AU000000SBM8,AU000000SDG6,AU000000SEK6,AU000000SGM7,AU000000SGP0,AU000000SHL7,AU000000SIG5,AU000000STO6,AU000000SUN6,AU000000SWM4,AU000000SXL4,AU000000TAH8,AU000000TCL6,AU000000TLS2,AU000000WBC1,AU000000WES1,AU000000WOR2,AU000000WOW2,AU0000032187,AU0000033359,AU0000038911,AU0000088338,AU0000224040,BMG2108M2182,BMG2178K1009,BMG2442N1048,BMG2624N1535,BMG4600H1198,BMG507361001,BMG524401079,BMG5320C1082,BMG668971101,BMG677491539,BMG684371393,BMG8063F1068,BMG8403G1033,BMG988031446,HK0000049939,HK0000055878,HK0000139300,HK0000592854,HK0000608585,HK0000745908,HK0002007356,HK0003000038,HK0004000045,HK0006000050,HK0008011667,HK0010000088,HK0011000095,HK0012000102,HK0014000126,HK0016000132,HK0019000162,HK0023000190,HK0066009694,HK0083000502,HK0101000591,HK0144000764,HK0165000859,HK0200030994,HK0242001243,HK0270001396,HK0291001490,HK0293001514,HK0308001558,HK0363006039,HK0388045442,HK0392044647,HK0440001847,HK0688002218,HK0823032773,HK0836012952,HK2380027329,HK2388011192,IE00BKVD2N49,JP3027670003,JP3027680002,JP3039710003,JP3040890000,JP3102000001,JP3108600002,JP3111200006,JP3112000009,JP3116000005,JP3118000003,JP3119600009,JP3122400009,JP3122800000,JP3125800007,JP3126340003,JP3126400005,JP3131400008,JP3131430005,JP3134800006,JP3137200006,JP3143000002,JP3143600009,JP3143900003,JP3148800000,JP3152740001,JP3156400008,JP3158800007,JP3160400002,JP3162600005,JP3164630000,JP3164800009,JP3165600002,JP3165700000,JP3166000004,JP3172100004,JP3173400007,JP3174410005,JP3180400008,JP3188220002,JP3190000004,JP3194000000,JP3196000008,JP3197600004,JP3197800000,JP3198900007,JP3200450009,JP3201200007,JP3203500008,JP3205800000,JP3209000003,JP3210200006,JP3215800008,JP3218900003,JP3219000001,JP3223800008,JP3224200000,JP3228600007,JP3229400001,JP3236200006,JP3240400006,JP3242800005,JP3243600008,JP3246400000,JP3249600002,JP3256000005,JP3258000003,JP3260800002,JP3263000006,JP3266400005,JP3268950007,JP3269600007,JP3270000007,JP3271400008,JP3274400005,JP3276400003,JP3277800003,JP3278600006,JP3280200001,JP3283650004,JP3289800009,JP3292200007,JP3293200006,JP3294460005,JP3300200007,JP3300600008,JP3304200003,JP3305530002,JP3305800009,JP3320800000,JP3322930003,JP3326410002,JP3336000009,JP3336600006,JP3347200002,JP3350800003,JP3351100007,JP3351500008,JP3351600006,JP3352000008,JP3352400000,JP3357200009,JP3358000002,JP3358200008,JP3358800005,JP3359600008,JP3362700001,JP3368000000,JP3371200001,JP3375800004,JP3381000003,JP3385820000,JP3385980002,JP3386030005,JP3388200002,JP3389900006,JP3397200001,JP3398000004,JP3399400005,JP3400900001,JP3401400001,JP3402600005,JP3404200002,JP3404600003,JP3405400007,JP3407200009,JP3407400005,JP3409000001,JP3411000007,JP3414750004,JP3415400005,JP3419050004,JP3419400001,JP3420600003,JP3421100003,JP3421800008,JP3425000001,JP3429800000,JP3435000009,JP3436100006,JP3436120004,JP3443600006,JP3449020001,JP3452000007,JP3456000003,JP3459600007,JP3463000004,JP3475350009,JP3481800005,JP3485800001,JP3486800000,JP3491000000,JP3493400000,JP3493800001,JP3494600004,JP3495000006,JP3496400007,JP3499800005,JP3502200003,JP3505000004,JP3511800009,JP3519400000,JP3522200009,JP3526600006,JP3528600004,JP3535800001,JP3538800008,JP3539220008,JP3544000007,JP3546800008,JP3548610009,JP3549600009,JP3551200003,JP3551500006,JP3551520004,JP3560800009,JP3566800003,JP3571400005,JP3573000001,JP3574200006,JP3579800008,JP3582600007,JP3585800000,JP3588600001,JP3592200004,JP3595200001,JP3596200000,JP3597800006,JP3598600009,JP3599000001,JP3600200004,JP3605400005,JP3613000003,JP3613400005,JP3619800000,JP3621000003,JP3625000009,JP3626800001,JP3629000005,JP3633400001,JP3634200004,JP3634600005,JP3635000007,JP3635400009,JP3637300009,JP3638600001,JP3657400002,JP3659000008,JP3663900003,JP3665200006,JP3667600005,JP3670800006,JP3672400003,JP3675600005,JP3676800000,JP3678000005,JP3684000007,JP3684400009,JP3686800008,JP3688370000,JP3689500001,JP3695200000,JP3711200000,JP3711600001,JP3718800000,JP3720800006,JP3721400004,JP3726200003,JP3726800000,JP3732200005,JP3733000008,JP3733400000,JP3734800000,JP3735400008,JP3738600000,JP3742600004,JP3743000006,JP3753000003,JP3756100008,JP3756600007,JP3762600009,JP3762800005,JP3765400001,JP3766550002,JP3768600003,JP3769000005,JP3771800004,JP3774200004,JP3778630008,JP3780100008,JP3783420007,JP3783600004,JP3786200000,JP3787000003,JP3788600009,JP3789000001,JP3791200003,JP3792600003,JP3796150005,JP3799000009,JP3802300008,JP3802400006,JP3811000003,JP3814000000,JP3814800003,JP3818000006,JP3819400007,JP3820000002,JP3826800009,JP3827200001,JP3830000000,JP3830800003,JP3834800009,JP3835620000,JP3837800006,JP3841800000,JP3845400005,JP3850200001,JP3854600008,JP3862400003,JP3863800003,JP3866800000,JP3868400007,JP3869010003,JP3870000001,JP3870400003,JP3877600001,JP3885400006,JP3888300005,JP3888400003,JP3890310000,JP3890350006,JP3891600003,JP3893200000,JP3893600001,JP3894900004,JP3896800004,JP3898400001,JP3899600005,JP3900000005,JP3901200000,JP3902000003,JP3902400005,JP3902900004,JP3903000002,JP3906000009,JP3910660004,JP3914400001,JP3919800007,JP3931600005,JP3933800009,JP3935600001,JP3939000000,JP3940000007,JP3940400009,JP3942400007,JP3942600002,JP3942800008,JP3944130008,JP3951600000,JP3955000009,JP3967200001,JP3973400009,JP3977400005,JP3982100004,JP3982800009,JP3992400006,KYG0535Q1331,KYG2108Y1052,KYG210961051,KYG217651051,KYG525621408,KYG5427W1309,KYG548561284,KYG9431R1039,MU0117U00026,NZAIAE0002S6,NZAIRE0001S2,NZCENE0001S6,NZFBUE0001S0,NZSKCE0001S2,NZTELE0001S4,SG0531000230,SG1B51001017,SG1F60858221,SGXE34184239,SG1J26887955,SG1L01001701,SG1M31001969,SG1M51904654,SG1M77906915,SG1N31909426,SG1P66918738,SG1R50925390,SG1R89002252,SG1S04926220,SG1S76928401,SG1S83002349,SG1T58930911,SG1T75931496,SG1U68934629,SG1V61937297,SG2B80958517,SG9999000020,SG9999003735,SGXE21576413,US89677Q1076
AU000000ABC7,0.01147089151604026,0.004111478607653009,0.004369874116490352,0.002701572303936633,0.003880653289954223,0.002499683039449343,0.0027109505145743295,0.004197649837740055,0.00437149085739524,0.008429633570162524,0.004517243989664491,0.006596132338232771,0.006132454552416892,0.002970447077775542,0.0034998021943288657,0.005296272772237337,0.003362421196624101,0.0030703430081643413,0.0041003823742132685,0.00398481361938955,0.0029954974676660536,0.005862476386029578,0.004309580573120393,0.00608548237270649,0.004233662185071007,0.0008568928080225864,0.005926182227980169,0.0066733525178956955,0.003589524179844652,0.004566870981775742,0.003350449237517962,0.004563040915881412,0.0033335323716714607,0.002138308013349405,0.006147823097567541,0.004671801116306256,0.005122432547352486,0.004237727294497421,0.0041167750840854405,0.00421345760570819,0.0054822142508504194,0.003996014081021609,0.003923100270915799,0.004675026101913855,0.005767803463080339,0.0046953824379721105,0.0013829519581962737,0.0037097236067175424,0.003969507817239352,0.0053095210854238635,0.0032352361453979977,0.0046868745060426025,0.005788457356746556,0.004833127251340534,0.0029471416836575324,0.0035955034975878788,0.0042658817909495324,0.003585491084744969,0.00523512551321637,0.006074442223943783,0.004600744594636115,0.002965432086655903,0.00422540187125911,0.005694048288581315,0.003138296548702074,0.00690173084576768,0.0057935544410463915,0.004746826298224924,0.0033280425184125145,0.002026553334768726,0.003978951819891798,0.0031566688925670767,0.0069592795250870716,0.002505150334091555,0.006622772260436654,0.004959504441553185,0.004468542491674072,0.004702879549564224,0.004176856798715838,0.0031611709233936875,0.0027348650254153126,0.0031992988325140995,0.0014159598032136656,0.0035963528407192366,0.0012758970888345465,0.003066115260882666,0.001759916791397835,0.002592674861644046,0.004543143021696252,0.005059271279373956,0.0037136470743699057,0.0023762360883887767,0.0026359013527528846,0.00243694102861032,0.002623263263342829,0.0014125044929252971,0.0021333704778383625,0.0034049655507669982,0.0011345668141270577,0.002168893479153002,0.002395069198634336,0.004087858660149506,0.002026326491657656,0.002119922007382229,0.002361724895715427,0.0016793356061546394,0.002912289716200516,0.00263554698388315,0.0024148877904393773,0.0029758183868034394,0.0021040850713601325,0.002085354355612114,0.00212743751336615,0.0020740083511744532,0.0026777176538114846,0.0018051560464041798,0.0039527334624415034,0.002452769084111452,0.0017737234107424375,0.000492858228711855,0.0030065410076908993,0.0021419990530750794,0.0026402174317442153,0.0019303991984316613,0.0015539206931885078,0.0028103744209548014,0.0017642147552049665,0.0025153580591228543,0.001527796982848151,0.0012863270980019786,0.0021704689927783192,0.0034914687697575175,0.0008040832457136422,0.0009252887542279009,0.0023848226912333084,0.0016275667605975138,0.0025975555313860533,0.0017303111888606493,0.0027090586871958006,0.0024847473488447576,0.00262282390122753,0.002444647249747734,-4.5169776070489055e-05,0.004117494064267146,0.0030474104277942024,0.0004797182898571129,0.0017954574005701479,0.0028344533494408857,0.003504300892063209,0.002374808950925916,0.004289852943497212,0.0032299288359468347,0.0011377600930651494,0.0020346751303872927,-0.000807409781762073,0.0038123884677018125,0.0010240644223149594,0.004237305659862074,0.0027557274731126397,0.0007674796012803798,0.0021859441132317404,0.0011230791442415264,0.0021792095409324617,0.002671486282484045,0.002774596041259645,0.00428090584650608,0.0032546942347074902,0.002189877521383143,0.0014556893481614567,0.0006567021874009069,0.0014981725941398231,0.002275739842197481,0.0017241041292426458,0.0022719429700442588,0.0013563044947502336,0.003150481345244036,0.0019556370743095174,0.002919856574890309,0.0024779055330933428,0.0013406510174726325,0.0008538344553058494,0.002484396334554632,0.002704454416704449,0.002637113720099243,0.0012040908862715766,0.001947272407066725,0.004277619185146474,0.0030854123486330006,0.0006607738753485686,0.002957328171976102,0.002356934753951231,0.0017998549170482657,0.001996609187515469,0.002399289707804626,0.0008986356829247563,0.0015790228352051293,0.001339869787936894,0.001622611888422639,0.0016472747123520983,0.0022358575185723747,0.0022627429009581235,0.001404283454617228,0.001440203086633449,0.003422104391514913,0.003260654216716513,0.0011448077258697472,0.0013984750693862692,0.0010814878669928218,0.0030757003246906487,0.0014987953267424931,0.0018820282507143902,0.0039304119421474755,0.0023280935040399433,0.002288170533921862,0.0028999157033143593,0.0036308497395062434,0.002388065637274889,0.003686554206455853,0.0014859731225811735,0.0007085928491726055,0.001829920005347539,0.0037915711951801525,0.0016304023600236034,0.002106471688585419,0.0019209152788446776,0.0019326074779984586,0.0017663585007349476,0.002415885198773001,0.001482242348073426,0.0026693499594191133,0.0012825332869524553,0.0019817155675466765,0.0022902722028599475,0.001230688003291239,0.0016015670115679408,0.0017687695337098262,0.002956747618237964,0.0037599496194524293,0.0029013142694847786,0.00340027080080812,0.003637768357460283,0.0036642807744581385,0.003547105069161798,0.0018550532006267988,0.004801932858006872,0.0012070190226404463,0.003000870664187262,0.00343040625054606,0.0011220580804856002,0.002783714883944483,0.00212022972834632,0.0022473640365264403,0.003901933360181294,0.0019201893855789682,0.0028085084033372767,0.0030841803608126794,0.0018767673702616125,0.0019130187196749772,0.002778890828786111,0.0025459012177178673,0.002649363974541314,0.0029635956372731764,0.0014591476249001141,0.002404765977446961,0.0019035034590655206,0.0005853511651400796,0.0011681977239814437,0.0013441097407593113,0.0018915481791525923,0.0030165280757356574,0.0030616694785926325,0.0026760285154551686,0.002264451109432902,0.003567252130242664,0.0017619651983937952,0.0013979309433360405,0.0030230127471264877,0.0023519768863734486,0.00025734916496649666,0.002401847511694853,0.002842872646750916,0.0015541694775116817,0.0034200416317041963,0.0023158630360845464,0.002054640061749322,0.00546793767777679,0.0022885418457414754,0.00034050901542142896,0.0022321613657000318,0.0020290135157051883,0.0020048078829900478,0.0017264565555232248,0.0027220276022302003,0.0015020500755693813,0.0010580681565653311,0.0032606235343393885,0.0015286198621510976,0.0024974140331305863,0.002203238011350873,0.0012760827125511424,0.0010814550592105764,0.002504389022183572,0.0021678833300151482,0.0014313485576705946,0.0026332771614358597,0.0023558565763710923,0.0022641967652914843,0.0021205254301148407,0.0036760173426598217,0.0001583480892607133,0.00131819614167583,0.0014508305590664604,0.0025121043235271064,0.0011604313730706496,0.0034421484167043966,-0.0026793620216118163,0.0013866748657090822,0.003645809883930144,0.0014485244265735493,0.0018376002639387877,0.0043582801810549835,0.0016649648185706643,0.0011941364966271018,-0.00013386292447453425,0.002023833726831768,0.00251780930651306,0.0021914032138292705,0.0025699142720598755,0.002566171456109916,0.002335296244770614,0.001674144488242068,0.0019295718363610656,0.002473747632638128,0.0036303761758911743,0.001816578546462969,0.00210079140508994,0.0020130407789227724,0.002181771643611001,0.001612571513147375,0.0022215513444900827,0.0005476647797713632,0.003204010723363182,0.0020458123390363226,0.0034390735328432218,0.00043536547515749,0.00047055786612988946,0.002973294703480633,0.003026638384214346,0.0027315992932960467,0.0022433575300254242,0.0023378385716721784,0.001660931547550361,0.0024012125614477063,0.00251785759667117,0.002594449432570567,0.0019967286108212336,0.0027156472059877675,0.003022895116574368,0.0013404782133609942,0.0018402600966489421,0.0018431711250184125,0.002324360538084326,0.002118478445558823,0.003123793999228737,0.0005789055352862613,0.0009922829231908067,0.0030083306251180004,0.0014536940673442141,0.003810822101526114,0.002956748472497491,0.002520835184633435,0.002251108703479493,0.001589169464641458,0.0012078819551458735,0.0025486032420870557,0.0023863126805951495,0.0008420312202691657,0.0018353167918140163,0.0019749315565406743,0.0005828878247541187,0.0035609816303624237,0.00249777583826624,0.0016538299353732655,0.001906938166540066,0.0035600244138080553,0.002415503120802441,0.001402508705718228,0.003383652539152465,0.004172041027717645,0.0015525622726316498,0.0013189283482660838,0.001981362927318746,0.003410546962609809,0.0033605811222304697,0.001225192698892304,0.0014896024777278807,0.0020984137819285943,0.001879172584406699,0.002735668852127603,0.0022300587066828494,0.002519828942892379,0.0015615979779299279,0.0014407684559739258,0.001657120300288965,0.001487574712423601,0.0025785554826778917,0.0016333894042415578,0.0016714331449334556,0.0008654184407775811,0.002251058753701552,0.0029067559710807423,0.0011361273286735693,0.0030980929045970936,0.001062964015413487,0.0011522628216001107,0.0029053761972975926,0.0025837933789224837,0.0027971586107584695,0.0020539455089926585,0.0029783306018284377,0.0036054809512953475,0.002121860996386697,0.002593893303126989,0.0021907711682070522,0.002455805767975719,0.0023420247427980525,0.00130197099780019,0.0033283405643493554,0.0024253639705429505,0.0019065508255218253,0.0022091507697455854,0.0008616690208086335,0.0021133531437627358,0.002009113383469239,0.0018877122277612078,0.0023478776851337396,0.00283065885527703,0.0015091296164172516,0.0022670039454648996,0.0025265245908024873,0.00010802185153415444,0.004082017975474361,-0.00021354380136340224,0.002256504312595997,0.0017952380345772822,0.003191323510143578,0.0015034250311249506,0.0022809208969587656,0.0031707842419729628,0.0023843256688511607,8.717108843770747e-05,0.0027203825607217966,0.0020131937356906797,0.0017638717777586652,0.002163658428838885,0.000784656999758127,0.002614023293531567,0.0016591888321680743,0.0032029788034427117,0.0014260399443111254,0.0012029702714679525,0.002725982027803796,0.0034986377036994457,0.0023020686995306864,0.0022832562045598365,0.0017049290814313634,0.001304835881462096,0.00418356390477094,0.005027529102172616,0.0025067490464315383,0.005019291410976761,0.0042759738987440295,0.0015786274956950115,0.0026704215573636917,0.0017523527243277412,0.0025758950605022607,0.0025051231449228855,0.0016484132405748658,0.002420921576973616,0.002412871346907111,0.0026595836652479007,0.0011427498790549612,0.0027388665031960256,0.002291775555235128,0.0034121250126495735,0.0034124124550072676,0.002094540560501481,0.005114874628346933,0.0025008976160496798,0.002444179794933362,0.002141736897100551,0.0029053339642809797,0.0035251163349404036,0.002678170698003194,0.0041753316195621915,0.004756861097425057,0.0025533140285345273,0.002671270939844817
AU000000ALL7,0.004111478607653009,0.006917562884447562,0.0030127870027701754,0.002145371122612807,0.003335313759761464,0.001769255807436394,0.0018970952049375872,0.003590902104664629,0.0020708548796142807,0.00541046596184672,0.0036175419069532583,0.003937449953931138,0.004418394755751006,0.00245774194777393,0.0033668135618421615,0.0038863024622175038,0.0017639291818953582,0.002962738980692126,0.0033202060496699496,0.0026701175096627105,0.002639155979209326,0.0030941430538796457,0.0034238464099400905,0.005271214986201405,0.0030815268506536623,0.0017975721591635665,0.001615478630484478,0.005485717588838339,0.0032862916653331573,0.0037810891992107972,0.002214970447548812,0.002828833766737834,0.002557607314708307,0.00221520058700249,0.004287723718518887,0.003136881773885458,0.003514479774120103,0.003273175768845883,0.002636242449408652,0.0035514799557392718,0.0038340159218443917,0.0035038391896324555,0.003959414689254998,0.002075801542828595,0.0037413144690240205,0.004547734851791538,0.0009549855530554861,0.003526369946258428,0.0034989516753651784,0.0037909441678368808,0.0030175090753200608,0.003564073565876555,0.004381967265870295,0.004271738878010823,0.003052703608564648,0.0024025522873018356,0.0016089621886561708,0.0037561504922714595,0.0047786139643422225,0.0030315293564501552,0.004666282552497028,0.003038856918170968,0.0018699947754021718,0.004309936352666795,0.0031166557130915,0.0041643410867585095,0.004720333758897629,0.003478205004448874,0.002942363146348667,0.0021280412717074497,0.0034246280552692643,0.00307734787557138,0.005016004540652652,0.0018520892135523294,0.006010871262318825,0.003712956572279316,0.006537485222281991,0.0035647685631769485,0.0031723350525189203,0.0017460662947914275,0.001735815218113644,0.0017386134321092175,0.0007759723449107357,0.0022678276668692296,0.0008639181144341169,0.0014814558192088152,0.001659151717344285,0.0011217928692772664,0.0023331326781057056,0.0013788597685451271,0.0016150510246398155,0.0001631462592103688,0.001995150397722266,0.0014688046905937386,0.0013659533750372062,0.0016128214844857319,0.0007366970689762087,0.0014617482816992712,0.0009598769798685795,0.0011533047651839596,0.0011546045545184,0.001621585681685282,0.0013574221357015213,0.0006813081849770353,0.0013522311536874763,0.0010974769505913246,0.001586675208677177,0.0007477900835592874,0.0009683024526817474,0.0017632221285037947,0.0006971225482050468,0.001003988211868755,0.0009079659935295532,0.0007422093021670858,0.0017115569110265378,0.0014367116347285527,0.0030051412979957446,0.001902848524046934,0.00035060745410424977,0.0006809376246526205,0.0013734537163221528,0.0015469772617653732,0.0018383548580331811,0.0009577609386330036,0.0011462907065812977,0.0018164787782898953,0.0007126353966071779,0.0014422152581726965,0.001393592927446054,0.001413144768990937,0.0010970165856137959,0.0024707478316300475,0.000607045475139088,0.0007704544117298346,0.001723080659723399,0.0013763407818244235,0.0025669575625300745,0.001309658123315953,0.0015018886893770416,0.0017495932040135105,0.0019396793455484199,0.003375843391358437,0.0008723913262101948,0.0019766742652123476,0.0022363175266731845,0.0010126982306907324,0.000885302595800898,0.00273341592543511,0.0016886164470208188,0.0009480795517483972,0.0037391874455053884,0.0023756220910509185,0.0011647628615056142,0.0008904026084642221,-1.8831697937156785e-05,0.0013244308875464692,0.000649594815733496,0.0018847307156509886,0.0013186635343920689,0.001030924745724162,0.0013656645797512734,0.0018687018363492429,0.0016400523237051232,0.002620552992489344,0.002355193969563627,0.0031500364901537996,0.0019697564627907,0.0028155283630792935,0.00032803815348085,-0.0004375186405672387,0.0008019947793944759,0.0012720646162405842,0.000566850292376597,0.0009185434172513705,0.0005107407498745786,0.002607257379332984,0.0013764325614929443,0.0021337632066852847,0.0025645135527064423,0.0012938931886584551,0.00050233378678785,0.001743722678607585,0.0010291520843304332,0.001499976086584273,0.0011785719382902465,0.0010769541628545833,0.0024713607410902856,0.0018294105692706125,2.9166214355465007e-05,0.0023619156551348244,0.0020010953876267073,0.00186772331821512,0.001462974638808308,0.0010639922824845643,0.00021553590238590346,0.0007665942912385953,0.0016168795376851719,0.0011376270889947298,0.0007220837431386024,0.0010315466327788492,0.0016370972249188315,0.0008613512392160393,0.0009753959853704858,0.0022628999808270763,0.0012981009087991036,0.0010472019360896275,0.00048768600832729624,0.0005525483882792394,0.0017174755655752143,0.0007330360392672389,0.0008842337584970122,0.0017596783465546224,0.00233537670298719,0.0006415269887553957,0.0013276803915209638,0.0025841242811295143,0.0015333135618987121,0.0025732751614576587,0.0006685266790573603,0.000860671566119194,0.0013962977049833715,0.002691128972301839,0.00048044291832418734,0.0014313924054597548,0.0014920216702900915,0.0013559704088923392,5.0190172154056377e-05,0.002514177882788605,0.0009502117078106997,0.0011476764039682866,0.00013540738174484235,0.0009626626496808434,0.0010933514505264434,0.0011668743673286474,0.0006153568227472773,0.001279238683641437,0.002273696816482083,0.0026013660073233094,0.0016477535295881783,0.0025051185333017276,0.00276689774877542,0.002242794861066763,0.001968121582909724,0.000910309620512191,0.0025693652214717395,-0.00025744320395235863,0.002859189013303734,0.0037347909429943115,0.00036431236904250385,0.0019507635521433075,0.001169449863721948,0.0018276960717061174,0.001284336531933773,0.0012042678433134837,0.0011161804650993152,0.0019784580214303044,0.001051701080129541,0.0012592572700061218,0.0015627826393541618,0.0018657436135551273,0.0025777469205882286,0.001396777014066401,0.0007420545596093793,0.0016471805802531273,0.0016500700211494464,0.0002585627794426839,0.0007704043989341831,0.0009135881762986413,0.0013712234436867958,0.002294012083432392,0.002729886530874174,0.002956863699906481,0.0013500437413751017,0.0026641915280508455,0.001695864883652106,0.0011440288586575264,0.0016833253160817737,0.0017370484187146642,0.001046197542514294,0.002121043346424168,0.0012997674758183008,0.0012820817329371988,0.002098249161082548,0.0012440109303315944,0.001807135483522258,0.0036957692525923366,0.0012487979667684728,0.0007526296899867348,0.001247093237062187,0.0016290700668051604,0.001555552795793949,0.0010879760106543334,0.0015391816979261122,0.00011225972848622583,0.00018553468640667542,0.0009239675429878105,0.0009973538769698256,0.0020681745260253863,0.0009202787820070559,0.0007298121665430919,0.0014142420497141061,0.00284463156854339,0.0016394096965819671,0.00018911731811689368,0.0018756773867189378,0.0016132637801702847,0.0017230257131983949,0.001020509361679509,0.0026000470493873205,-0.0005505927540172954,0.0008020293792577716,0.0018100920637137811,0.0016427720865677352,-0.00028957761572430657,0.0017508574071614788,0.0023740499374853012,0.0013675325848634702,0.001955515483133101,0.0006027222692762779,0.0014300333563354974,0.0017965776245704352,-0.0002925351132307372,-7.00988870180342e-05,0.00033053197527006177,0.0009883265992543194,0.0013616088819200206,0.0020998331773457867,0.0026265592109539055,0.0025957720532882086,0.0014726993433916294,0.001123040075974646,0.0021876297528378628,0.0017325605457201468,0.002039486723874039,0.0012920294928138974,0.001092711632814632,0.0012345250293715564,0.0015900280258469971,0.001020121457779045,0.0013505088963115417,-0.0005560627534683593,0.001556586544900193,0.0016782997070555353,0.0021376046638296588,0.0004633143781686742,0.0002831170338410093,0.0011044896879860086,0.002238021941210685,0.00042266382900327194,0.0029186116413082346,0.0017311117104843459,0.0017729091428357205,0.002161369820618388,0.0016256100363260533,0.0017445079857996565,0.0008719843053889537,0.001078446735404768,0.0016103280004340448,0.0006088261147645894,0.0009893014423261223,0.0009139736541403002,0.0018870354835257572,0.0019147570867273868,0.003000678205233245,0.0005199873746883287,0.0011392593932935745,0.0012688973444549292,0.0010198008596412267,0.0025222740781971303,0.002038012444463548,0.0022701763322874875,0.0013095433684367677,0.0022700651612379027,0.0004777565711886059,0.0021418345001975253,0.00131132216619305,-0.00010262504994462979,0.0015409173267887427,0.0014834427861696218,0.00184263482211321,0.0023861903777467846,0.0019232027744552013,0.0011602205932912102,0.0030733007045158638,0.0028323315567488146,0.0020203012436566716,0.00045690735313185405,0.001693605423776591,0.002850626359747382,0.0008255762154018339,0.0012898526980303193,0.001810571106565035,0.0022763126215055787,0.0020750137300247287,0.0010594797538302895,0.001382781693311255,0.0027426795595937377,0.0010731631026790341,0.0024541571355666683,0.000681021385962756,0.002082128941777283,0.0017119876814793615,0.001260287542393986,0.0015169353639630592,-0.00018058302584962092,0.0019310074186338335,0.001982047241030082,0.00038684862893894934,0.00034668763892453105,0.0015660750118734708,0.0018901974498008714,0.0008899971264508746,0.002080600416079753,0.0004987388288501322,0.00045820470744885436,0.0017080308187804765,0.001283865199406388,0.0013800780054466545,0.0022125706632141347,0.001966781424580773,0.0018241498415475722,0.0011937800501847584,0.0016957245167529386,0.0004983779101977696,0.0018085541061886431,0.0010855840386603905,0.0010631684709888354,0.00245193424928143,0.0009589238369831065,0.0012534513203734112,0.001171332680956389,0.0007868593147542379,0.0017399509334687288,0.0011139856484184824,0.0006848430264426121,0.00040431834095291084,0.0026812033694549936,0.0011600456781551154,0.0017705756358050292,0.0011426013378642147,-0.0002833717510734954,0.0026452122067370867,-0.000499426367371389,0.0010699479915483733,0.0016951550296064348,0.002547189335401893,0.0014264525035831864,0.0019394958724992856,0.003039027434790211,0.00182883316956607,-8.560821538169018e-05,0.0024434605961161696,0.0022899669642524796,0.0016776052264134067,0.001602300051081316,-0.0001411281943997119,0.0018374173530373572,0.0013671647360107226,0.002161396982293567,0.0010152164172153584,0.0008407482347092396,0.0016987850650220277,0.0020538335691171524,0.0016741368834252205,0.0027396350122376465,0.0008707971956619638,0.0015713575774915134,0.0035172420247543104,0.004853932640745722,0.0020441476995460184,0.0035266056234917317,0.004222985421415361,0.001658229700587375,0.001954824106350639,0.0017725750258378939,0.0016953201119259977,0.002299239300493206,0.0008242001249913916,0.0019972749049843655,0.0018927729762218805,0.0016842852280238448,0.0014818516294085745,0.0021569481132550396,0.002572612078446988,0.0014291010310403208,0.0023675751053594796,0.001593395031178344,0.0029864831438728813,0.0014329596572854805,0.002274697129412648,0.0019187718782102353,0.0017202115178221488,0.002023085441655919,0.0022807850088401877,0.0030430072217326586,0.003276996476622143,0.0020155108689260057,0.0025377916857505576
